season,date,type,subtype,teams,n_teams,players,n_players,players_out,players_in,is_aggregation,text
2016-17,2016-11-27,signing,other_signing,BRK,1,bennean01,1,0,0,False,The Brooklyn Nets assigned Anthony Bennett to the Long Island Nets of the G-League.
2016-17,2016-11-27,other,,BRK,1,bennean01,1,0,0,False,The Brooklyn Nets recalled Anthony Bennett from the Long Island Nets of the G-League.
2016-17,2016-11-27,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-27,other,,NOP,1,diallch01,1,0,0,False,The New Orleans Pelicans recalled Cheick Diallo from the Austin Spurs of the G-League.
2016-17,2016-11-27,other,,CHI,1,feliccr01,1,0,0,False,The Chicago Bulls recalled Cristiano Felicio from the Windy City Bulls of the G-League.
2016-17,2016-11-27,signing,other_signing,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs assigned Bryn Forbes to the Austin Spurs of the G-League.
2016-17,2016-11-27,other,,CHI,1,grantje02,1,0,0,False,The Chicago Bulls recalled Jerian Grant from the Windy City Bulls of the G-League.
2016-17,2016-11-27,other,,DAL,1,hammoaj01,1,0,0,False,The Dallas Mavericks recalled A.J. Hammons from the Texas Legends of the G-League.
2016-17,2016-11-27,other,,CHO,1,harriaa01,1,0,0,False,The Charlotte Hornets recalled Aaron Harrison from the Greensboro Swarm of the G-League.
2016-17,2016-11-27,other,,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls recalled R.J. Hunter from the Windy City Bulls of the G-League.
2016-17,2016-11-27,signing,other_signing,SAS,1,laproni01,1,0,0,False,The San Antonio Spurs assigned Nicolas Laprovittola to the Austin Spurs of the G-League.
2016-17,2016-11-27,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-27,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-11-27,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-11-27,other,,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors recalled Fred VanVleet from the Raptors 905 of the G-League.
2016-17,2016-11-28,signing,other_signing,BRK,1,bennean01,1,0,0,False,The Brooklyn Nets assigned Anthony Bennett to the Long Island Nets of the G-League.
2016-17,2016-11-28,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-28,other,,IND,1,chrisra01,1,0,0,False,The Indiana Pacers recalled Rakeem Christmas from the Fort Wayne Mad Ants of the G-League.
2016-17,2016-11-28,other,,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs recalled Bryn Forbes from the Austin Spurs of the G-League.
2016-17,2016-11-28,other,,BOS,1,jacksde01,1,0,0,False,The Boston Celtics recalled Demetrius Jackson from the Maine Red Claws of the G-League.
2016-17,2016-11-28,other,,GSW,1,jonesda03,1,0,0,False,The Golden State Warriors recalled Damian Jones from the Santa Cruz Warriors of the G-League.
2016-17,2016-11-28,other,,SAS,1,laproni01,1,0,0,False,The San Antonio Spurs recalled Nicolas Laprovittola from the Austin Spurs of the G-League.
2016-17,2016-11-28,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-28,other,,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs recalled Dejounte Murray from the Austin Spurs of the G-League.
2016-17,2016-11-28,other,,TOR,1,poeltja01,1,0,0,False,The Toronto Raptors recalled Jakob Poeltl from the Raptors 905 of the G-League.
2016-17,2016-11-28,signing,other_signing,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors assigned Fred VanVleet to the Raptors 905 of the G-League.
2016-17,2016-11-28,signing,other_signing,ORL,1,zimmest01,1,0,0,False,The Orlando Magic assigned Stephen Zimmerman to the Erie BayHawks of the G-League.
2016-17,2016-11-29,other,,BRK,1,bennean01,1,0,0,False,The Brooklyn Nets recalled Anthony Bennett from the Long Island Nets of the G-League.
2016-17,2016-11-29,signing,other_signing,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder assigned Josh Huestis to the Oklahoma City Blue of the G-League.
2016-17,2016-11-29,signing,other_signing,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers assigned Timothe Luwawu to the Delaware Blue Coats of the G-League.
2016-17,2016-11-29,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-11-30,signing,other_signing,ATL,1,bembrde01,1,0,0,False,The Atlanta Hawks assigned DeAndre' Bembry to the Salt Lake City Stars of the G-League.
2016-17,2016-11-30,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-30,signing,other_signing,BRK,1,ferreyo01,1,0,0,False,The Brooklyn Nets assigned Yogi Ferrell to the Long Island Nets of the G-League.
2016-17,2016-11-30,signing,other_signing,GSW,1,jonesda03,1,0,0,False,The Golden State Warriors assigned Damian Jones to the Santa Cruz Warriors of the G-League.
2016-17,2016-11-30,other,,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers recalled Timothe Luwawu from the Delaware Blue Coats of the G-League.
2016-17,2016-11-30,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-30,signing,other_signing,PHI,1,noelne01,1,0,0,False,The Philadelphia 76ers assigned Nerlens Noel to the Delaware Blue Coats of the G-League.
2016-17,2016-11-30,other,,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors recalled Fred VanVleet from the Raptors 905 of the G-League.
2016-17,2016-12-01,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-12-01,other,,BRK,1,ferreyo01,1,0,0,False,The Brooklyn Nets recalled Yogi Ferrell from the Long Island Nets of the G-League.
2016-17,2016-12-01,signing,other_signing,BOS,1,jacksde01,1,0,0,False,The Boston Celtics assigned Demetrius Jackson to the Maine Red Claws of the G-League.
2016-17,2016-12-01,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-12-01,other,,PHI,1,noelne01,1,0,0,False,The Philadelphia 76ers recalled Nerlens Noel from the Delaware Blue Coats of the G-League.
2016-17,2016-12-01,signing,other_signing,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors assigned Fred VanVleet to the Raptors 905 of the G-League.
2016-17,2016-12-01,other,,MIL,1,vaughra01,1,0,0,False,The Milwaukee Bucks recalled Rashad Vaughn from the Westchester Knicks of the G-League.
2016-17,2016-12-02,other,,ATL,1,bembrde01,1,0,0,False,The Atlanta Hawks recalled DeAndre' Bembry from the Salt Lake City Stars of the G-League.
2016-17,2016-12-02,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-12-02,signing,other_signing,NOP,1,diallch01,1,0,0,False,The New Orleans Pelicans assigned Cheick Diallo to the Austin Spurs of the G-League.
2016-17,2016-12-02,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-12-02,signing,other_signing,PHI,1,noelne01,1,0,0,False,The Philadelphia 76ers assigned Nerlens Noel to the Delaware Blue Coats of the G-League.
2016-17,2016-12-02,other,,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors recalled Fred VanVleet from the Raptors 905 of the G-League.
2016-17,2016-12-03,signing,other_signing,SAS,1,bertada01,1,0,0,False,The San Antonio Spurs assigned Davis Bertans to the Austin Spurs of the G-League.
2016-17,2016-12-03,other,,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder recalled Josh Huestis from the Oklahoma City Blue of the G-League.
2016-17,2016-12-03,signing,other_signing,BOS,1,mickejo01,1,0,0,False,The Boston Celtics assigned Jordan Mickey to the Maine Red Claws of the G-League.
2016-17,2016-12-03,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-12-03,signing,other_signing,NYK,1,ndourma01,1,0,0,False,The New York Knicks assigned Maurice Ndour to the Westchester Knicks of the G-League.
2016-17,2016-12-03,signing,other_signing,HOU,1,wiltjky01,1,0,0,False,The Houston Rockets assigned Kyle Wiltjer to the Rio Grande Valley Vipers of the G-League.
2016-17,2016-12-04,other,,SAS,1,bertada01,1,0,0,False,The San Antonio Spurs recalled Davis Bertans from the Austin Spurs of the G-League.
2016-17,2016-12-04,signing,other_signing,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder assigned Josh Huestis to the Oklahoma City Blue of the G-League.
2016-17,2016-12-04,other,,NYK,1,ndourma01,1,0,0,False,The New York Knicks recalled Maurice Ndour from the Westchester Knicks of the G-League.
2016-17,2016-12-04,other,,HOU,1,wiltjky01,1,0,0,False,The Houston Rockets recalled Kyle Wiltjer from the Rio Grande Valley Vipers of the G-League.
2016-17,2016-12-05,signing,other_signing,MEM,1,douglto01,1,0,0,False,The Memphis Grizzlies signed Toney Douglas.
2016-17,2016-12-05,waiver,,HOU,1,brownbo02,1,0,0,False,The Houston Rockets waived Bobby Brown.
2016-17,2016-12-05,signing,other_signing,BRK,1,ferreyo01,1,0,0,False,The Brooklyn Nets assigned Yogi Ferrell to the Long Island Nets of the G-League.
2016-17,2016-12-05,other,,BRK,1,ferreyo01,1,0,0,False,The Brooklyn Nets recalled Yogi Ferrell from the Long Island Nets of the G-League.
2016-17,2016-12-05,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-12-05,signing,other_signing,CHI,1,mcderdo01,1,0,0,False,The Chicago Bulls assigned Doug McDermott to the Windy City Bulls of the G-League.
2016-17,2016-12-05,other,,BOS,1,mickejo01,1,0,0,False,The Boston Celtics recalled Jordan Mickey from the Maine Red Claws of the G-League.
2016-17,2016-12-05,other,,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers recalled Ivica Zubac from the Los Angeles D-Fenders of the G-League.
2016-17,2016-12-06,signing,other_signing,WAS,1,mcclesh01,1,0,0,False,The Washington Wizards assigned Sheldon McClellan to the Delaware Blue Coats of the G-League.
2016-17,2016-12-06,signing,other_signing,IND,1,niangge01,1,0,0,False,The Indiana Pacers assigned Georges Niang to the Fort Wayne Mad Ants of the G-League.
2016-17,2016-12-06,signing,other_signing,ATL,1,scottmi01,1,0,0,False,The Atlanta Hawks assigned Mike Scott to the Delaware Blue Coats of the G-League.
2016-17,2016-12-06,signing,other_signing,HOU,1,wiltjky01,1,0,0,False,The Houston Rockets assigned Kyle Wiltjer to the Rio Grande Valley Vipers of the G-League.
2016-17,2016-12-07,other,,NOP,1,diallch01,1,0,0,False,The New Orleans Pelicans recalled Cheick Diallo from the Austin Spurs of the G-League.
2016-17,2016-12-07,signing,other_signing,CHO,1,harriaa01,1,0,0,False,The Charlotte Hornets assigned Aaron Harrison to the Greensboro Swarm of the G-League.
2016-17,2016-12-07,signing,other_signing,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls assigned R.J. Hunter to the Windy City Bulls of the G-League.
2016-17,2016-12-07,other,,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls recalled R.J. Hunter from the Windy City Bulls of the G-League.
2016-17,2016-12-07,other,,BOS,1,jacksde01,1,0,0,False,The Boston Celtics recalled Demetrius Jackson from the Maine Red Claws of the G-League.
2016-17,2016-12-07,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-12-07,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-12-07,other,,CHI,1,mcderdo01,1,0,0,False,The Chicago Bulls recalled Doug McDermott from the Windy City Bulls of the G-League.
2016-17,2016-12-07,other,,PHI,1,noelne01,1,0,0,False,The Philadelphia 76ers recalled Nerlens Noel from the Delaware Blue Coats of the G-League.
2016-17,2016-12-07,signing,other_signing,CHO,1,woodch01,1,0,0,False,The Charlotte Hornets assigned Christian Wood to the Greensboro Swarm of the G-League.
2016-17,2016-12-07,signing,other_signing,CHI,1,zipsepa01,1,0,0,False,The Chicago Bulls assigned Paul Zipser to the Windy City Bulls of the G-League.
2016-17,2016-12-07,other,,CHI,1,zipsepa01,1,0,0,False,The Chicago Bulls recalled Paul Zipser from the Windy City Bulls of the G-League.
2016-17,2016-12-08,waiver,,BRK,1,ferreyo01,1,0,0,False,The Brooklyn Nets waived Yogi Ferrell.
2016-17,2016-12-08,signing,contract,BRK,1,dinwisp01,1,0,0,False,The Brooklyn Nets signed Spencer Dinwiddie to a multi-year contract.
2016-17,2016-12-08,signing,other_signing,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers assigned Ivica Zubac to the Los Angeles D-Fenders of the G-League.
2016-17,2016-12-09,waiver,,NOP,1,brownan02,1,0,0,False,The New Orleans Pelicans waived Anthony Brown.
2016-17,2016-12-09,signing,other_signing,DEN,1,beaslma01,1,0,0,False,The Denver Nuggets assigned Malik Beasley to the Sioux Falls Skyforce of the G-League.
2016-17,2016-12-09,signing,other_signing,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz assigned Joel Bolomboy to the Salt Lake City Stars of the G-League.
2016-17,2016-12-09,signing,other_signing,CHI,1,grantje02,1,0,0,False,The Chicago Bulls assigned Jerian Grant to the Windy City Bulls of the G-League.
2016-17,2016-12-09,signing,other_signing,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls assigned R.J. Hunter to the Windy City Bulls of the G-League.
2016-17,2016-12-09,other,,GSW,1,jonesda03,1,0,0,False,The Golden State Warriors recalled Damian Jones from the Santa Cruz Warriors of the G-League.
2016-17,2016-12-09,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-12-09,other,,ATL,1,scottmi01,1,0,0,False,The Atlanta Hawks recalled Mike Scott from the Delaware Blue Coats of the G-League.
2016-17,2016-12-09,signing,other_signing,CHI,1,zipsepa01,1,0,0,False,The Chicago Bulls assigned Paul Zipser to the Windy City Bulls of the G-League.
2016-17,2016-12-09,other,,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers recalled Ivica Zubac from the Los Angeles D-Fenders of the G-League.
2016-17,2016-12-10,signing,other_signing,NOP,1,willire02,1,0,0,False,The New Orleans Pelicans signed Reggie Williams.
2016-17,2016-12-10,signing,other_signing,ATL,1,bembrde01,1,0,0,False,The Atlanta Hawks assigned DeAndre' Bembry to the Salt Lake City Stars of the G-League.
2016-17,2016-12-10,other,,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz recalled Joel Bolomboy from the Salt Lake City Stars of the G-League.
2016-17,2016-12-10,signing,other_signing,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons assigned Henry Ellenson to the Grand Rapids Drive of the G-League.
2016-17,2016-12-10,signing,other_signing,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons assigned Michael Gbinije to the Grand Rapids Drive of the G-League.
2016-17,2016-12-10,other,,CHI,1,grantje02,1,0,0,False,The Chicago Bulls recalled Jerian Grant from the Windy City Bulls of the G-League.
2016-17,2016-12-10,signing,other_signing,DET,1,johnsst04,1,0,0,False,The Detroit Pistons assigned Stanley Johnson to the Grand Rapids Drive of the G-League.
2016-17,2016-12-10,other,,ORL,1,zimmest01,1,0,0,False,The Orlando Magic recalled Stephen Zimmerman from the Erie BayHawks of the G-League.
2016-17,2016-12-10,other,,CHI,1,zipsepa01,1,0,0,False,The Chicago Bulls recalled Paul Zipser from the Windy City Bulls of the G-League.
2016-17,2016-12-10,signing,other_signing,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers assigned Ivica Zubac to the Los Angeles D-Fenders of the G-League.
2016-17,2016-12-11,signing,other_signing,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz assigned Joel Bolomboy to the Salt Lake City Stars of the G-League.
2016-17,2016-12-11,other,,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons recalled Henry Ellenson from the Grand Rapids Drive of the G-League.
2016-17,2016-12-11,other,,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons recalled Michael Gbinije from the Grand Rapids Drive of the G-League.
2016-17,2016-12-11,other,,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls recalled R.J. Hunter from the Windy City Bulls of the G-League.
2016-17,2016-12-11,other,,DET,1,johnsst04,1,0,0,False,The Detroit Pistons recalled Stanley Johnson from the Grand Rapids Drive of the G-League.
2016-17,2016-12-11,other,,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers recalled Ivica Zubac from the Los Angeles D-Fenders of the G-League.
2016-17,2016-12-12,other,,ATL,1,bembrde01,1,0,0,False,The Atlanta Hawks recalled DeAndre' Bembry from the Salt Lake City Stars of the G-League.
2016-17,2016-12-12,other,,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz recalled Joel Bolomboy from the Salt Lake City Stars of the G-League.
2016-17,2016-12-12,other,,IND,1,niangge01,1,0,0,False,The Indiana Pacers recalled Georges Niang from the Fort Wayne Mad Ants of the G-League.
2016-17,2016-12-13,other,,SAC,1,labissk01,1,0,0,False,The Sacramento Kings recalled Skal Labissiere from the Reno Bighorns of the G-League.
2016-17,2016-12-13,signing,other_signing,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers assigned Timothe Luwawu to the Delaware Blue Coats of the G-League.
2016-17,2016-12-13,other,,SAC,1,richama01,1,0,0,False,The Sacramento Kings recalled Malachi Richardson from the Reno Bighorns of the G-League.
2016-17,2016-12-13,signing,other_signing,ATL,1,scottmi01,1,0,0,False,The Atlanta Hawks assigned Mike Scott to the Long Island Nets of the G-League.
2016-17,2016-12-14,signing,other_signing,IND,1,chrisra01,1,0,0,False,The Indiana Pacers assigned Rakeem Christmas to the Fort Wayne Mad Ants of the G-League.
2016-17,2016-12-14,signing,other_signing,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons assigned Henry Ellenson to the Grand Rapids Drive of the G-League.
