season,era,date,days_from_open,player_id,pct_of_cap,total_salary,impact_tier,is_big_contract
2009-10,2005 CBA,2009-07-20,19,jackja01,7.8,4500000.0,3.0,False
2009-10,2005 CBA,2009-07-22,21,wilcoch01,5.2,3000000.0,,False
2009-10,2005 CBA,2009-07-23,22,barnema02,2.77,1600000.0,3.0,False
2009-10,2005 CBA,2009-07-24,23,moonja01,4.77,2750000.0,3.0,False
2009-10,2005 CBA,2009-07-24,23,millean02,11.67,6730800.0,3.0,False
2009-10,2005 CBA,2009-07-25,24,jonesso01,2.81,1620000.0,1.0,False
2009-10,2005 CBA,2009-07-25,24,ratlith01,2.26,1306455.0,1.0,False
2009-10,2005 CBA,2009-07-28,27,thomati01,13.47,7773055.0,,False
2009-10,2005 CBA,2009-07-28,27,watsoea01,16.29,9400000.0,1.0,True
2009-10,2005 CBA,2009-07-29,28,dioguik01,1.53,884881.0,,False
2009-10,2005 CBA,2009-07-30,29,nestera01,3.45,1990000.0,,False
2009-10,2005 CBA,2009-07-30,29,goodedr01,7.8,4500000.0,1.0,False
2009-10,2005 CBA,2009-07-31,30,warriha01,5.2,3000000.0,2.0,False
2009-10,2005 CBA,2009-08-01,31,ollieke01,2.26,1306455.0,,False
2009-10,2005 CBA,2009-08-03,33,mayse01,1.53,884881.0,,False
2009-10,2005 CBA,2009-08-05,35,brezepr01,1.92,1107572.0,,False
2009-10,2005 CBA,2009-08-06,36,willima03,1.48,855189.0,1.0,False
2009-10,2005 CBA,2009-08-08,38,willish02,1.43,825497.0,2.0,False
2009-10,2005 CBA,2009-08-09,39,willija02,2.26,1306455.0,3.0,False
2009-10,2005 CBA,2009-08-11,41,holliry01,3.78,2183333.0,1.0,False
2009-10,2005 CBA,2009-08-11,41,obertfa01,6.76,3900000.0,1.0,False
2009-10,2005 CBA,2009-08-12,42,powele01,1.48,855189.0,,False
2009-10,2005 CBA,2009-08-12,42,wallabe01,19.6,11306445.0,3.0,True
2009-10,2005 CBA,2009-08-12,42,anderda03,3.99,2300000.0,1.0,False
2009-10,2005 CBA,2009-08-17,47,masonde01,0.13,76850.0,,False
2009-10,2005 CBA,2009-08-25,55,smithjo02,2.26,1306455.0,1.0,False
2009-10,2005 CBA,2009-08-27,57,gildetr01,0.05,26917.0,,False
2009-10,2005 CBA,2009-09-02,63,mooremi01,4.4,2537952.0,,False
2009-10,2005 CBA,2009-09-02,63,daniema01,3.45,1990000.0,1.0,False
2009-10,2005 CBA,2009-09-02,63,collija04,2.05,1181803.0,,False
2009-10,2005 CBA,2009-09-03,64,mensapo01,0.57,330199.0,,False
2009-10,2005 CBA,2009-09-07,68,haislma01,1.43,825497.0,,False
2009-10,2005 CBA,2009-09-10,71,iversal01,2.06,1191180.0,1.0,False
2009-10,2005 CBA,2009-09-11,72,pruitga01,,,,False
2009-10,2005 CBA,2009-09-14,75,sessira01,6.36,3670667.0,1.0,False
2009-10,2005 CBA,2009-09-15,76,carnero01,1.48,855189.0,2.0,False
2009-10,2005 CBA,2009-09-17,78,headlu01,1.53,884881.0,1.0,False
2009-10,2005 CBA,2009-09-17,78,howarju01,2.26,1306455.0,1.0,False
2009-10,2005 CBA,2009-09-17,78,pavloal01,4.77,2750000.0,1.0,False
2009-10,2005 CBA,2009-09-21,82,boganke01,1.79,1033342.0,2.0,False
2009-10,2005 CBA,2009-09-23,84,jonesdw02,,,,False
2009-10,2005 CBA,2009-09-24,85,murraro01,3.45,1990000.0,1.0,False
2009-10,2005 CBA,2009-09-25,86,udokaim01,1.45,838034.0,2.0,False
2009-10,2005 CBA,2009-09-25,86,davispa01,0.14,80488.0,,False
2009-10,2005 CBA,2009-09-25,86,landrma01,0.79,457588.0,,False
2009-10,2005 CBA,2009-09-26,87,collija03,2.05,1181803.0,,False
2009-10,2005 CBA,2009-09-26,87,grahajo01,1.53,884881.0,1.0,False
2009-10,2005 CBA,2009-09-28,89,hartja01,0.9,521384.0,,False
2009-10,2005 CBA,2009-09-28,89,bowenry01,0.36,209592.0,,False
2009-10,2005 CBA,2009-09-28,89,barroea01,,,,False
2009-10,2005 CBA,2009-09-28,89,wilksmi01,0.3,175908.0,,False
2009-10,2005 CBA,2009-09-28,89,grahast01,1.53,884881.0,2.0,False
2009-10,2005 CBA,2009-09-28,89,atkinch01,3.58,2066455.0,1.0,False
2009-10,2005 CBA,2009-09-28,89,anderan02,,,,False
2009-10,2005 CBA,2009-09-28,89,harrimi01,0.11,64978.0,,False
2009-10,2005 CBA,2009-09-28,89,geeal01,,,,False
2009-10,2005 CBA,2009-09-28,89,ruffimi01,,,,False
2009-10,2005 CBA,2009-09-28,89,greende01,,,,False
2009-10,2005 CBA,2009-09-28,89,gelabmi01,,,,False
2009-10,2005 CBA,2009-09-29,90,tollian01,0.71,411529.0,2.0,False
2009-10,2005 CBA,2009-09-30,91,rushka01,0.93,534906.0,,False
2009-10,2005 CBA,2009-09-30,91,conrowi01,0.08,48559.0,,False
2009-10,2005 CBA,2009-09-30,91,richach01,0.08,43319.0,,False
2009-10,2005 CBA,2009-09-30,91,matthwe02,0.79,457588.0,2.0,False
2009-10,2005 CBA,2009-09-30,91,templga01,,,,False
2009-10,2005 CBA,2009-10-01,92,karlco01,0.62,355215.0,,False
2009-10,2005 CBA,2009-10-12,103,arroyca01,1.92,1107572.0,2.0,False
2010-11,2005 CBA,2010-07-01,0,uzohbe01,0.82,473604.0,,False
2010-11,2005 CBA,2010-07-07,6,williel01,2.16,1254720.0,,False
2010-11,2005 CBA,2010-07-08,7,blakest01,6.89,4000000.0,1.0,False
2010-11,2005 CBA,2010-07-08,7,duhonch01,6.03,3500000.0,1.0,False
2010-11,2005 CBA,2010-07-08,7,foyera01,7.32,4250000.0,2.0,False
2010-11,2005 CBA,2010-07-08,7,gomesry01,6.89,4000000.0,1.0,False
2010-11,2005 CBA,2010-07-08,7,goodedr01,9.92,5760000.0,2.0,False
2010-11,2005 CBA,2010-07-08,7,outlatr01,12.06,7000000.0,1.0,False
2010-11,2005 CBA,2010-07-09,8,cookbr01,1.97,1146337.0,,False
2010-11,2005 CBA,2010-07-09,8,wadedw01,24.46,14200000.0,5.0,True
2010-11,2005 CBA,2010-07-09,8,korveky01,8.61,5000000.0,3.0,False
2010-11,2005 CBA,2010-07-10,9,petrojo01,5.6,3250000.0,1.0,False
2010-11,2005 CBA,2010-07-10,9,onealje01,9.93,5765000.0,,False
2010-11,2005 CBA,2010-07-10,9,mcguido01,1.52,884120.0,1.0,False
2010-11,2005 CBA,2010-07-11,10,farmajo01,6.46,3750000.0,2.0,False
2010-11,2005 CBA,2010-07-12,11,feltora01,12.92,7500000.0,3.0,False
2010-11,2005 CBA,2010-07-12,11,wrighdo01,6.03,3500000.0,3.0,False
2010-11,2005 CBA,2010-07-13,12,allento01,5.17,3000000.0,4.0,False
2010-11,2005 CBA,2010-07-13,12,armsthi01,1.71,992680.0,,False
2010-11,2005 CBA,2010-07-13,12,mahinia01,1.31,762196.0,,False
2010-11,2005 CBA,2010-07-13,12,richaqu01,3.9,2265000.0,2.0,False
2010-11,2005 CBA,2010-07-13,12,mozgoti01,6.15,3567096.0,1.0,False
2010-11,2005 CBA,2010-07-15,14,bellra01,5.17,3000000.0,1.0,False
2010-11,2005 CBA,2010-07-15,14,harrial01,9.93,5765000.0,2.0,False
2010-11,2005 CBA,2010-07-15,14,willish02,1.58,915852.0,1.0,False
2010-11,2005 CBA,2010-07-15,14,millemi01,8.61,5000000.0,2.0,False
2010-11,2005 CBA,2010-07-16,15,brewero02,8.25,4790000.0,4.0,False
2010-11,2005 CBA,2010-07-17,16,ilgauzy01,2.33,1352181.0,1.0,False
2010-11,2005 CBA,2010-07-19,18,doolike01,3.45,2000000.0,2.0,False
2010-11,2005 CBA,2010-07-20,19,howarju01,2.33,1352181.0,1.0,False
2010-11,2005 CBA,2010-07-20,19,livinsh01,6.03,3500000.0,3.0,False
2010-11,2005 CBA,2010-07-20,19,millebr01,7.58,4400000.0,4.0,False
2010-11,2005 CBA,2010-07-21,20,battito01,2.33,1352181.0,,False
2010-11,2005 CBA,2010-07-21,20,iveyro01,2.07,1200000.0,,False
2010-11,2005 CBA,2010-07-21,20,matthwe02,9.93,5765000.0,3.0,False
2010-11,2005 CBA,2010-07-21,20,ridnolu01,6.89,4000000.0,3.0,False
2010-11,2005 CBA,2010-07-21,20,linje01,0.82,473604.0,,False
2010-11,2005 CBA,2010-07-21,20,samuesa01,0.86,500000.0,1.0,False
2010-11,2005 CBA,2010-07-22,21,barnema02,3.04,1765000.0,3.0,False
2010-11,2005 CBA,2010-07-22,21,ratlith01,2.33,1352181.0,,False
2010-11,2005 CBA,2010-07-22,21,nealga01,0.9,525000.0,2.0,False
2010-11,2005 CBA,2010-07-23,22,wrighan01,1.71,992680.0,,False
2010-11,2005 CBA,2010-07-23,22,jetereu01,0.82,473604.0,1.0,False
2010-11,2005 CBA,2010-07-26,25,kleizli01,8.61,4995000.0,1.0,False
2010-11,2005 CBA,2010-07-26,25,poweljo01,1.84,1069609.0,1.0,False
2010-11,2005 CBA,2010-07-26,25,thomaku01,2.33,1352181.0,2.0,False
2010-11,2005 CBA,2010-07-27,26,randosh01,,,,False
2010-11,2005 CBA,2010-07-30,29,grahajo01,1.71,992680.0,1.0,False
2010-11,2005 CBA,2010-08-03,33,houseed01,2.33,1352181.0,2.0,False
2010-11,2005 CBA,2010-08-03,33,wafervo01,1.58,915852.0,2.0,False
2010-11,2005 CBA,2010-08-04,34,onealsh01,2.33,1352181.0,3.0,False
2010-11,2005 CBA,2010-08-05,35,lawac01,1.48,859087.0,1.0,False
2010-11,2005 CBA,2010-08-05,35,mayse01,,,,False
2010-11,2005 CBA,2010-08-06,36,collish01,0.82,473604.0,,False
2010-11,2005 CBA,2010-08-09,39,tollian01,3.79,2200000.0,3.0,False
2010-11,2005 CBA,2010-08-10,40,masonro01,2.41,1400000.0,,False
2010-11,2005 CBA,2010-08-11,41,boganke01,2.76,1600000.0,2.0,False
2010-11,2005 CBA,2010-08-16,46,mcgratr01,2.33,1352181.0,3.0,False
2010-11,2005 CBA,2010-08-19,49,boykiea01,2.33,1352181.0,4.0,False
2010-11,2005 CBA,2010-08-19,49,brownkw01,2.12,1229255.0,1.0,False
2010-11,2005 CBA,2010-08-23,53,smithis01,0.82,473604.0,,False
2010-11,2005 CBA,2010-09-01,62,westde01,1.84,1069509.0,,False
2010-11,2005 CBA,2010-09-02,63,thomaet01,2.11,1223166.0,,False
2010-11,2005 CBA,2010-09-05,66,headlu01,1.71,992680.0,2.0,False
2010-11,2005 CBA,2010-09-08,69,carnero01,1.12,651872.0,,False
2010-11,2005 CBA,2010-09-10,71,smithjo02,2.33,1352181.0,,False
2010-11,2005 CBA,2010-09-13,74,amundlo01,3.83,2225000.0,1.0,False
2010-11,2005 CBA,2010-09-14,75,elsonfr01,1.97,1146337.0,1.0,False
2010-11,2005 CBA,2010-09-14,75,grahast01,1.71,992680.0,1.0,False
2010-11,2005 CBA,2010-09-15,76,allenma01,2.12,1229255.0,,False
2010-11,2005 CBA,2010-09-15,76,duprero01,0.1,58393.0,,False
2010-11,2005 CBA,2010-09-20,81,watsoea01,2.12,1229255.0,1.0,False
2010-11,2005 CBA,2010-09-20,81,alexajo01,0.16,90465.0,,False
2010-11,2005 CBA,2010-09-21,82,landrma01,,,,False
2010-11,2005 CBA,2010-09-23,84,novakst01,1.27,734945.0,,False
2010-11,2005 CBA,2010-09-23,84,willish03,1.53,885210.0,2.0,False
2010-11,2005 CBA,2010-09-24,85,mensapo01,0.63,364461.0,,False
2010-11,2005 CBA,2010-09-24,85,agerma01,0.14,83305.0,,False
2010-11,2005 CBA,2010-09-24,85,anderan02,,,,False
2010-11,2005 CBA,2010-09-24,85,hartja01,,,,False
2010-11,2005 CBA,2010-09-24,85,pargoja01,,,,False
2010-11,2005 CBA,2010-09-24,85,elyme01,2.11,1223166.0,,False
2010-11,2005 CBA,2010-09-24,85,forbega01,0.82,473604.0,1.0,False
2010-11,2005 CBA,2010-09-24,85,silerga01,0.82,473640.0,,False
2010-11,2005 CBA,2010-09-24,85,gilled01,,,,False
2010-11,2005 CBA,2010-09-25,86,marksse01,2.18,1264687.0,,False
2010-11,2005 CBA,2010-09-25,86,hudsole01,0.33,192791.0,,False
2010-11,2005 CBA,2010-09-25,86,collima01,,,,False
2010-11,2005 CBA,2010-09-25,86,giddejr01,,,,False
2010-11,2005 CBA,2010-09-25,86,jacksce01,,,,False
2010-11,2005 CBA,2010-09-25,86,morriad01,,,,False
2010-11,2005 CBA,2010-09-25,86,harrima01,0.82,473604.0,1.0,False
2010-11,2005 CBA,2010-09-26,87,quinnch01,1.49,861978.0,,False
2010-11,2005 CBA,2010-09-27,88,cardibr01,2.33,1352181.0,3.0,False
2010-11,2005 CBA,2010-09-27,88,collija03,1.11,643551.0,,False
2010-11,2005 CBA,2010-09-27,88,scalabr01,2.12,1229255.0,,False
2010-11,2005 CBA,2010-09-27,88,simmobo01,0.12,71951.0,,False
2010-11,2005 CBA,2010-09-27,88,weaveky01,,,,False
2010-11,2005 CBA,2010-09-27,88,voskuja01,,,,False
2010-11,2005 CBA,2010-09-28,89,thomake01,,,,False
2010-11,2005 CBA,2010-09-28,89,wilkida02,1.29,748656.0,2.0,False
2010-11,2005 CBA,2010-09-29,90,skinnbr01,0.47,270436.0,,False
2010-11,2005 CBA,2010-09-29,90,davisjo02,,,,False
2010-11,2005 CBA,2010-10-06,97,westma02,,,,False
2010-11,2005 CBA,2010-10-13,104,mbengdj01,1.84,1069509.0,,False
2010-11,2005 CBA,2010-10-20,111,willise01,,,,False
2010-11,2005 CBA,2010-10-23,114,stackje01,0.82,473604.0,,False
2010-11,2005 CBA,2010-10-25,116,obertfa01,1.71,992680.0,,False
2012-13,2011 CBA,2012-07-10,9,drumman01,4.06,2356320.0,4.0,False
2012-13,2011 CBA,2012-07-11,10,allenra02,5.32,3090000.0,3.0,False
2012-13,2011 CBA,2012-07-11,10,lewisra02,25.93,15052181.0,1.0,True
2012-13,2011 CBA,2012-07-11,10,whiteja02,1.47,854389.0,,False
2012-13,2011 CBA,2012-07-11,10,thabeha01,2.07,1200000.0,2.0,False
2012-13,2011 CBA,2012-07-11,10,crawfja01,8.61,5000000.0,3.0,False
2012-13,2011 CBA,2012-07-11,10,teletmi01,5.32,3090000.0,,False
2012-13,2011 CBA,2012-07-11,10,clavevi01,2.24,1300000.0,1.0,False
2012-13,2011 CBA,2012-07-12,11,youngni01,9.65,5600000.0,2.0,False
2012-13,2011 CBA,2012-07-12,11,kiddja01,5.32,3090000.0,4.0,False
2012-13,2011 CBA,2012-07-12,11,greenge01,6.03,3500000.0,2.0,False
2012-13,2011 CBA,2012-07-12,11,willilo02,8.61,5000000.0,3.0,False
2012-13,2011 CBA,2012-07-13,12,brandel01,31.29,18160354.0,2.0,True
2012-13,2011 CBA,2012-07-13,12,kamanch01,13.78,8000000.0,1.0,False
2012-13,2011 CBA,2012-07-13,12,augusdj01,6.03,3500000.0,2.0,False
2012-13,2011 CBA,2012-07-13,12,sessira01,8.61,5000000.0,2.0,False
2012-13,2011 CBA,2012-07-13,12,bayleje01,5.17,3000000.0,3.0,False
2012-13,2011 CBA,2012-07-13,12,decolna01,2.41,1400000.0,2.0,False
2012-13,2011 CBA,2012-07-13,12,freeljo01,5.19,3013512.0,,False
2012-13,2011 CBA,2012-07-14,13,haywobr01,14.38,8349000.0,1.0,False
2012-13,2011 CBA,2012-07-14,13,wilcoch01,2.33,1352181.0,3.0,False
2012-13,2011 CBA,2012-07-14,13,fieldla01,10.77,6250000.0,2.0,False
2012-13,2011 CBA,2012-07-14,13,kravtvi01,,,,False
2012-13,2011 CBA,2012-07-15,14,scolalu01,16.21,9408207.0,2.0,True
2012-13,2011 CBA,2012-07-16,15,stackje01,2.33,1352181.0,1.0,False
2012-13,2011 CBA,2012-07-16,15,brookaa01,5.6,3250000.0,1.0,False
2012-13,2011 CBA,2012-07-16,15,copelch01,0.82,473604.0,2.0,False
2012-13,2011 CBA,2012-07-17,16,linje01,14.43,8374646.0,3.0,False
2012-13,2011 CBA,2012-07-18,17,hillgr01,3.4,1975000.0,,False
2012-13,2011 CBA,2012-07-18,17,terryja01,8.61,5000000.0,2.0,False
2012-13,2011 CBA,2012-07-18,17,pricero01,,,,False
2012-13,2011 CBA,2012-07-19,18,boganke01,2.12,1229225.0,1.0,False
2012-13,2011 CBA,2012-07-19,18,radmavl01,2.33,1352181.0,,False
2012-13,2011 CBA,2012-07-19,18,dragigo01,12.92,7500000.0,3.0,False
2012-13,2011 CBA,2012-07-19,18,holliry01,1.84,1069509.0,1.0,False
2012-13,2011 CBA,2012-07-19,18,mayooj01,6.93,4020000.0,2.0,False
2012-13,2011 CBA,2012-07-20,19,randoan01,2.89,1674641.0,,False
2012-13,2011 CBA,2012-07-20,19,beaslmi01,9.91,5750000.0,1.0,False
2012-13,2011 CBA,2012-07-20,19,leuerjo01,1.31,762195.0,,False
2012-13,2011 CBA,2012-07-20,19,brownkw01,4.86,2819044.0,,False
2012-13,2011 CBA,2012-07-23,22,hinriki01,6.79,3941000.0,2.0,False
2012-13,2011 CBA,2012-07-23,22,watsocj01,,,,False
2012-13,2011 CBA,2012-07-24,23,priceaj01,1.52,885120.0,2.0,False
2012-13,2011 CBA,2012-07-24,23,asikom01,14.43,8374646.0,2.0,False
2012-13,2011 CBA,2012-07-24,23,belinma01,3.37,1957000.0,1.0,False
2012-13,2011 CBA,2012-07-24,23,prigipa01,0.82,473604.0,3.0,False
2012-13,2011 CBA,2012-07-25,24,jamisan01,2.33,1352181.0,2.0,False
2012-13,2011 CBA,2012-07-25,24,brewero02,1.84,1069509.0,2.0,False
2012-13,2011 CBA,2012-07-25,24,shvedal01,5.06,2934610.0,2.0,False
2012-13,2011 CBA,2012-07-26,25,foyera01,4.31,2500000.0,2.0,False
2012-13,2011 CBA,2012-07-26,25,bazemke01,0.82,473604.0,,False
2012-13,2011 CBA,2012-07-27,26,turiaro01,1.97,1146337.0,2.0,False
2012-13,2011 CBA,2012-07-27,26,iveyro01,2.11,1223166.0,1.0,False
2012-13,2011 CBA,2012-07-27,26,mohamna01,2.33,1352181.0,1.0,False
2012-13,2011 CBA,2012-07-27,26,kirilan01,16.85,9779349.0,4.0,True
2012-13,2011 CBA,2012-07-27,26,lucasjo02,2.58,1500000.0,2.0,False
2012-13,2011 CBA,2012-07-31,30,collija04,2.33,1352181.0,,False
2012-13,2011 CBA,2012-07-31,30,roybr01,37.15,21560538.0,,True
2012-13,2011 CBA,2012-07-31,30,robinna01,1.97,1146337.0,4.0,False
2012-13,2011 CBA,2012-07-31,30,waynsma01,0.37,217301.0,,False
2012-13,2011 CBA,2012-08-01,31,tuckepj01,1.31,762195.0,2.0,False
2012-13,2011 CBA,2012-08-01,31,landrca01,6.89,4000000.0,2.0,False
2012-13,2011 CBA,2012-08-02,32,stiemgr01,4.44,2575000.0,1.0,False
2012-13,2011 CBA,2012-08-04,34,ortonda01,1.31,757712.0,,False
2012-13,2011 CBA,2012-08-04,34,masonro01,2.11,1223116.0,2.0,False
2012-13,2011 CBA,2012-08-08,38,milescj01,3.83,2225000.0,3.0,False
2012-13,2011 CBA,2012-08-09,39,przybjo01,2.33,1352181.0,,False
2012-13,2011 CBA,2012-08-13,43,meeksjo01,2.58,1500000.0,2.0,False
2012-13,2011 CBA,2012-08-15,45,onealje01,2.33,1352181.0,2.0,False
2012-13,2011 CBA,2012-08-16,46,roberbr01,0.82,473604.0,2.0,False
2012-13,2011 CBA,2012-08-20,50,delfica01,5.17,3000000.0,3.0,False
2012-13,2011 CBA,2012-08-29,59,webstma02,3.79,2200000.0,3.0,False
2012-13,2011 CBA,2012-09-06,67,mooreet01,1.31,762195.0,1.0,False
2012-13,2011 CBA,2012-09-06,67,youngsa01,1.25,723716.0,1.0,False
2012-13,2011 CBA,2012-09-06,67,gainesu01,,,,False
2012-13,2011 CBA,2012-09-06,67,ahearbl01,,,,False
2012-13,2011 CBA,2012-09-07,68,gladnmi01,,,,False
2012-13,2011 CBA,2012-09-07,68,varnaja01,0.75,434885.0,,False
2012-13,2011 CBA,2012-09-11,72,thompmy02,,,,False
2012-13,2011 CBA,2012-09-12,73,blatcan01,14.24,8264839.0,4.0,False
2012-13,2011 CBA,2012-09-12,73,rautian01,,,,False
2012-13,2011 CBA,2012-09-12,73,liggide01,1.31,762195.0,,False
2012-13,2011 CBA,2012-09-12,73,mcguido01,0.71,414590.0,,False
2012-13,2011 CBA,2012-09-13,74,childjo01,12.71,7377474.0,,False
2012-13,2011 CBA,2012-09-13,74,templga01,0.99,572943.0,1.0,False
2012-13,2011 CBA,2012-09-14,75,barnema02,2.12,1229255.0,3.0,False
2012-13,2011 CBA,2012-09-17,78,harrejo01,0.61,354197.0,,False
2012-13,2011 CBA,2012-09-18,79,hansbbe01,0.82,473604.0,,False
2012-13,2011 CBA,2012-09-18,79,machasc01,0.48,281377.0,,False
2012-13,2011 CBA,2012-09-19,80,randosh01,,,,False
2012-13,2011 CBA,2012-09-19,80,barroea01,0.62,358600.0,,False
2012-13,2011 CBA,2012-09-21,82,morriad01,,,,False
2012-13,2011 CBA,2012-09-21,82,wrighch01,,,,False
2012-13,2011 CBA,2012-09-24,85,amundlo01,1.84,1069509.0,,False
2012-13,2011 CBA,2012-09-24,85,ndiayha01,,,,False
2012-13,2011 CBA,2012-09-25,86,daniema01,2.12,1229255.0,1.0,False
2012-13,2011 CBA,2012-09-25,86,adrieje01,1.39,804131.0,1.0,False
2012-13,2011 CBA,2012-09-25,86,summeda01,,,,False
2012-13,2011 CBA,2012-09-27,88,quinnch01,,,,False
2012-13,2011 CBA,2012-09-27,88,gildetr01,,,,False
2012-13,2011 CBA,2012-09-27,88,jacksda01,,,,False
2012-13,2011 CBA,2012-09-27,88,brownde04,,,,False
2012-13,2011 CBA,2012-09-27,88,poweljo01,,,,False
2012-13,2011 CBA,2012-09-27,88,wilkida02,2.11,1223166.0,1.0,False
2012-13,2011 CBA,2012-09-27,88,gadzuda01,,,,False
2012-13,2011 CBA,2012-09-27,88,carnero01,,,,False
2012-13,2011 CBA,2012-09-27,88,mbengdj01,,,,False
2012-13,2011 CBA,2012-09-27,88,anderja01,1.56,907944.0,,False
2012-13,2011 CBA,2012-09-27,88,johnsca01,,,,False
2012-13,2011 CBA,2012-09-27,88,bensoke02,,,,False
2012-13,2011 CBA,2012-09-27,88,jamesda01,0.09,50258.0,,False
2012-13,2011 CBA,2012-09-27,88,tollian01,1.58,915852.0,1.0,False
2012-13,2011 CBA,2012-09-28,89,conrowi01,0.15,85439.0,,False
2012-13,2011 CBA,2012-09-28,89,tayloje02,,,,False
2012-13,2011 CBA,2012-09-28,89,harrimi01,,,,False
2012-13,2011 CBA,2012-09-28,89,johnsch03,0.77,447298.0,,False
2012-13,2011 CBA,2012-09-28,89,kurzro01,,,,False
2012-13,2011 CBA,2012-09-28,89,milicda01,9.33,5417442.0,,False
2012-13,2011 CBA,2012-09-29,90,kennedj01,,,,False
2012-13,2011 CBA,2012-09-29,90,duprero01,,,,False
2012-13,2011 CBA,2012-09-29,90,jordaje01,,,,False
2012-13,2011 CBA,2012-09-29,90,fortsco01,,,,False
2012-13,2011 CBA,2012-09-29,90,johnsar02,,,,False
2012-13,2011 CBA,2012-09-29,90,jonesde01,0.82,473504.0,1.0,False
2012-13,2011 CBA,2012-09-30,91,karlco01,,,,False
2012-13,2011 CBA,2012-10-01,92,pargoja01,0.48,280609.0,1.0,False
2012-13,2011 CBA,2012-10-01,92,mooremi01,,,,False
2012-13,2011 CBA,2012-10-01,92,russewa02,,,,False
2012-13,2011 CBA,2012-10-01,92,alabiso01,,,,False
2012-13,2011 CBA,2012-10-01,92,weaveky01,,,,False
2012-13,2011 CBA,2012-10-01,92,murraro01,,,,False
2012-13,2011 CBA,2012-10-01,92,gilled01,,,,False
2012-13,2011 CBA,2012-10-01,92,greenor01,,,,False
2012-13,2011 CBA,2012-10-01,92,tuckeal02,,,,False
2012-13,2011 CBA,2012-10-01,92,flynnjo01,,,,False
2012-13,2011 CBA,2012-10-01,92,willite01,0.51,296776.0,,False
2012-13,2011 CBA,2012-10-01,92,uzohbe01,,,,False
2012-13,2011 CBA,2012-10-01,92,cartean01,,,,False
2012-13,2011 CBA,2012-10-01,92,collish01,,,,False
2012-13,2011 CBA,2012-10-01,92,curryed01,0.04,23852.0,,False
2012-13,2011 CBA,2012-10-01,92,jeffeot01,,,,False
2012-13,2011 CBA,2012-10-01,92,dioguik01,,,,False
2012-13,2011 CBA,2012-10-01,92,jonesso01,,,,False
2012-13,2011 CBA,2012-10-01,92,douglch01,0.13,72892.0,,False
2012-13,2011 CBA,2012-10-01,92,jaricma01,,,,False
2012-13,2011 CBA,2012-10-01,92,emmetan01,,,,False
2012-13,2011 CBA,2012-10-01,92,fesenky01,,,,False
2012-13,2011 CBA,2012-10-01,92,zellelu01,0.82,473604.0,,False
2012-13,2011 CBA,2012-10-01,92,garredi02,0.82,473604.0,,False
2012-13,2011 CBA,2012-10-04,95,wallara01,2.33,1352181.0,,False
2012-13,2011 CBA,2012-10-18,109,barbole01,2.12,1229255.0,2.0,False
2012-13,2011 CBA,2012-10-25,116,curryed01,0.04,23852.0,,False
2012-13,2011 CBA,2012-10-27,118,douglch01,0.13,72892.0,,False
2012-13,2011 CBA,2012-10-27,118,elyme01,,,,False
2012-13,2011 CBA,2012-10-31,122,ortonda01,1.31,757712.0,,False
2012-13,2011 CBA,2012-10-31,122,derozde01,5.76,3344250.0,2.0,False
2013-14,2011 CBA,2013-07-03,2,sloando01,1.51,884293.0,,False
2013-14,2011 CBA,2013-07-10,9,maynoer01,3.44,2016000.0,,False
2013-14,2011 CBA,2013-07-10,9,wrighdo01,5.11,3000000.0,3.0,False
2013-14,2011 CBA,2013-07-10,9,stiemgr01,4.56,2676000.0,2.0,False
2013-14,2011 CBA,2013-07-10,9,collida01,3.24,1900000.0,3.0,False
2013-14,2011 CBA,2013-07-10,9,watsocj01,3.44,2016000.0,3.0,False
2013-14,2011 CBA,2013-07-10,9,smithjo03,23.01,13500000.0,2.0,True
2013-14,2011 CBA,2013-07-10,9,dunlemi02,5.42,3183000.0,3.0,False
2013-14,2011 CBA,2013-07-10,9,jeffeal01,23.01,13500000.0,4.0,True
2013-14,2011 CBA,2013-07-10,9,millspa01,16.19,9500000.0,4.0,True
2013-14,2011 CBA,2013-07-10,9,ellinwa01,4.52,2652000.0,,False
2013-14,2011 CBA,2013-07-10,9,smithjr01,9.48,5565000.0,2.0,False
2013-14,2011 CBA,2013-07-10,9,westda01,20.45,12000000.0,4.0,True
2013-14,2011 CBA,2013-07-10,9,sacrero01,1.34,788872.0,1.0,False
2013-14,2011 CBA,2013-07-10,9,anderch01,2.39,1399507.0,3.0,False
2013-14,2011 CBA,2013-07-10,9,prigipa01,2.71,1591350.0,3.0,False
2013-14,2011 CBA,2013-07-10,9,templga01,1.56,916099.0,1.0,False
2013-14,2011 CBA,2013-07-10,9,farmajo01,1.89,1106941.0,2.0,False
2013-14,2011 CBA,2013-07-10,9,leuerjo01,,,,False
2013-14,2011 CBA,2013-07-11,10,livinsh01,2.17,1272279.0,3.0,False
2013-14,2011 CBA,2013-07-11,10,hicksjj01,8.78,5150000.0,2.0,False
2013-14,2011 CBA,2013-07-11,10,youngni01,1.89,1106942.0,2.0,False
2013-14,2011 CBA,2013-07-11,10,watsoea01,2.39,1399507.0,,False
2013-14,2011 CBA,2013-07-11,10,belinma01,4.69,2750000.0,3.0,False
2013-14,2011 CBA,2013-07-11,10,caldejo01,11.57,6791570.0,3.0,False
2013-14,2011 CBA,2013-07-11,10,pendeje02,2.98,1750000.0,1.0,False
