season,season_end,player_id,player,total_salary,n_teams,teams,salary_cap,pct_of_cap
2005-06,2006,johnser02,Ervin Johnson,1138500.0,1,MIL,49500000,2.3
2005-06,2006,outlabo01,Bo Outlaw,1138500.0,1,ORL,49500000,2.3
2005-06,2006,paytoga01,Gary Payton,1138500.0,1,MIA,49500000,2.3
2005-06,2006,russebr01,Bryon Russell,1138500.0,1,DEN,49500000,2.3
2005-06,2006,vanexni01,Nick Van Exel,1138500.0,1,SAS,49500000,2.3
2005-06,2006,planizo01,Zoran Planinic,1127280.0,1,NJN,49500000,2.28
2005-06,2006,robinna01,Nate Robinson,1102680.0,1,NYK,49500000,2.23
2005-06,2006,carroma01,Matt Carroll,1100000.0,1,CHA,49500000,2.22
2005-06,2006,evansre01,Reggie Evans,1100000.0,1,SEA,49500000,2.22
2005-06,2006,kaponja01,Jason Kapono,1100000.0,1,MIA,49500000,2.22
2005-06,2006,khryavi01,Viktor Khryapa,1095960.0,1,POR,49500000,2.21
2005-06,2006,vaughja01,Jacque Vaughn,1094550.0,1,NJN,49500000,2.21
2005-06,2006,outlatr01,Travis Outlaw,1082160.0,1,POR,49500000,2.19
2005-06,2006,jackja01,Jarrett Jack,1058640.0,1,POR,49500000,2.14
2005-06,2006,cookbr01,Brian Cook,1038960.0,1,LAL,49500000,2.1
2005-06,2006,mccarwa01,Walter McCarty,1035000.0,1,LAC,49500000,2.09
2005-06,2006,brunsri01,Rick Brunson,1029873.0,1,SEA,49500000,2.08
2005-06,2006,mooremi01,Mikki Moore,1020000.0,1,SEA,49500000,2.06
2005-06,2006,garcifr01,Francisco Garcia,1016400.0,1,SAC,49500000,2.05
2005-06,2006,moniase01,Sergei Monia,1016400.0,1,POR,49500000,2.05
2005-06,2006,krstine01,Nenad Krstic,1010040.0,1,NJN,49500000,2.04
2005-06,2006,westde01,Delonte West,1010040.0,1,BOS,49500000,2.04
2005-06,2006,blakest01,Steve Blake,1000000.0,1,POR,49500000,2.02
2005-06,2006,edwarjo01,John Edwards,1000000.0,1,ATL,49500000,2.02
2005-06,2006,johnsma02,Magic Johnson,1000000.0,1,LAL,49500000,2.02
2005-06,2006,headlu01,Luther Head,975600.0,1,HOU,49500000,1.97
2005-06,2006,allento01,Tony Allen,969696.0,1,BOS,49500000,1.96
2005-06,2006,delfica01,Carlos Delfino,969696.0,1,DET,49500000,1.96
2005-06,2006,ebind01,Ndudi Ebi,964320.0,1,MIN,49500000,1.95
2005-06,2006,martida01,Darrick Martin,946646.0,1,TOR,49500000,1.91
2005-06,2006,martike02,Kevin Martin,937440.0,1,SAC,49500000,1.89
2005-06,2006,petrojo01,Johan Petro,936600.0,1,SEA,49500000,1.89
2005-06,2006,perkike01,Kendrick Perkins,936480.0,1,BOS,49500000,1.89
2005-06,2006,barbole01,Leandro Barbosa,930600.0,1,PHO,49500000,1.88
2005-06,2006,howarjo01,Josh Howard,923880.0,1,DAL,49500000,1.87
2005-06,2006,vujacsa01,Sasha Vujacic,910440.0,1,LAL,49500000,1.84
2005-06,2006,maxieja01,Jason Maxiell,905640.0,1,DET,49500000,1.83
2005-06,2006,udrihbe01,Beno Udrih,904800.0,1,SAS,49500000,1.83
2005-06,2006,bowenry01,Ryan Bowen,900498.0,1,HOU,49500000,1.82
2005-06,2006,cartean01,Anthony Carter,900498.0,1,MIN,49500000,1.82
2005-06,2006,lampema01,Maciej Lampe,900000.0,1,NOK,49500000,1.82
2005-06,2006,harrida01,David Harrison,898200.0,1,IND,49500000,1.81
2005-06,2006,murraro01,Ronald Murray,895248.0,1,SEA,49500000,1.81
2005-06,2006,pargoja01,Jannero Pargo,895248.0,1,CHI,49500000,1.81
2005-06,2006,mbengdj01,Didier Ilunga-Mbenga,880000.0,1,DAL,49500000,1.78
2005-06,2006,kleizli01,Linas Kleiza,879360.0,1,DEN,49500000,1.78
2005-06,2006,boganke01,Keith Bogans,869373.0,1,CHA,49500000,1.76
2005-06,2006,simiewa01,Wayne Simien,867720.0,1,MIA,49500000,1.75
2005-06,2006,varejan01,Anderson Varejao,866800.0,1,CLE,49500000,1.75
2005-06,2006,leeda02,David Lee,861360.0,1,NYK,49500000,1.74
2005-06,2006,houseed01,Eddie House,835810.0,1,PHO,49500000,1.69
2005-06,2006,johnsde03,DerMarr Johnson,835810.0,1,DEN,49500000,1.69
2005-06,2006,marksse01,Sean Marks,835810.0,1,SAS,49500000,1.69
2005-06,2006,morrite01,Terence Morris,835810.0,1,ORL,49500000,1.69
2005-06,2006,nailole01,Lee Nailon,835810.0,1,PHI,49500000,1.69
2005-06,2006,gilled01,Eddie Gill,819551.0,1,IND,49500000,1.66
2005-06,2006,bradlmi01,Michael Bradley,819550.0,1,PHI,49500000,1.66
2005-06,2006,woodslo01,Loren Woods,780000.0,1,TOR,49500000,1.58
2005-06,2006,smithch04,Charles Smith,771123.0,1,POR,49500000,1.56
2005-06,2006,griffad01,Adrian Griffin,768718.0,1,DAL,49500000,1.55
2005-06,2006,burkepa01,Pat Burke,750000.0,1,PHO,49500000,1.52
2005-06,2006,baxtelo01,Lonny Baxter,745248.0,1,HOU,49500000,1.51
2005-06,2006,parkesm01,Smush Parker,745248.0,1,LAL,49500000,1.51
2005-06,2006,profila01,Laron Profit,745248.0,1,LAL,49500000,1.51
2005-06,2006,tskitni01,Nikoloz Tskitishvili,745248.0,1,MIN,49500000,1.51
2005-06,2006,wilksmi01,Mike Wilks,745248.0,1,CLE,49500000,1.51
2005-06,2006,duprero01,Ronald Dupree,719373.0,1,MIN,49500000,1.45
2005-06,2006,elsonfr01,Francisco Elson,719373.0,1,DEN,49500000,1.45
2005-06,2006,frahmri01,Richie Frahm,719373.0,1,MIN,49500000,1.45
2005-06,2006,johnsli01,Linton Johnson,719373.0,1,NJN,49500000,1.45
2005-06,2006,sampsja01,Jamal Sampson,719373.0,1,SAC,49500000,1.45
2005-06,2006,rossqu01,Quinton Ross,700000.0,1,LAC,49500000,1.41
2005-06,2006,barnema02,Matt Barnes,683862.0,2,NYK/PHI,49500000,1.38
2005-06,2006,arizatr01,Trevor Ariza,682051.0,1,NYK,49500000,1.38
2005-06,2006,sandeme01,Romain Sato,682051.0,1,SAS,49500000,1.38
2005-06,2006,vromaja01,Jackson Vroman,682051.0,1,NOK,49500000,1.38
2005-06,2006,chalmli01,Lionel Chalmers,682050.0,1,MIN,49500000,1.38
2005-06,2006,kasunma01,Mario Kasun,682050.0,1,ORL,49500000,1.38
2005-06,2006,stoudsa01,Salim Stoudamire,675000.0,1,ATL,49500000,1.36
2005-06,2006,ramospe01,Peter John Ramos,660000.0,1,WAS,49500000,1.33
2005-06,2006,bellch01,Charlie Bell,641748.0,1,MIL,49500000,1.3
2005-06,2006,burksan01,Antonio Burks,641748.0,1,MEM,49500000,1.3
2005-06,2006,emmetan01,Andre Emmett,641748.0,1,MIA,49500000,1.3
2005-06,2006,iveyro01,Royal Ivey,641748.0,1,ATL,49500000,1.3
2005-06,2006,reedju01,Justin Reed,641748.0,1,BOS,49500000,1.3
2005-06,2006,robinbe01,Bernard Robinson,641748.0,1,CHA,49500000,1.3
2005-06,2006,seungha01,Ha Seung-Jin,641748.0,1,POR,49500000,1.3
2005-06,2006,smithdo04,Donta Smith,641748.0,1,ATL,49500000,1.3
2005-06,2006,sowpa01,Pape Sow,641748.0,1,TOR,49500000,1.3
2005-06,2006,storeaw01,Awvee Storey,641748.0,1,WAS,49500000,1.3
2005-06,2006,singlja01,James Singleton,625000.0,1,LAC,49500000,1.26
2005-06,2006,woodsqy01,Qyntel Woods,599834.0,1,NYK,49500000,1.21
2005-06,2006,ewingda01,Daniel Ewing,450000.0,1,LAC,49500000,0.91
2005-06,2006,willilo02,Louis Williams,450000.0,1,PHI,49500000,0.91
2005-06,2006,ellismo01,Monta Ellis,448762.0,1,GSW,49500000,0.91
2005-06,2006,gomesry01,Ryan Gomes,428762.0,1,BOS,49500000,0.87
2005-06,2006,taftch01,Chris Taft,423762.0,1,GSW,49500000,0.86
2005-06,2006,ackeral01,Alex Acker,398762.0,1,DET,49500000,0.81
2005-06,2006,anderal01,Alan Anderson,398762.0,1,CHA,49500000,0.81
2005-06,2006,andrima01,Martynas Andriuskevicius,398762.0,1,CLE,49500000,0.81
2005-06,2006,barroea01,Earl Barron,398762.0,1,MIA,49500000,0.81
2005-06,2006,basdeed01,Eddie Basden,398762.0,1,CHI,49500000,0.81
2005-06,2006,bassbr01,Brandon Bass,398762.0,1,NOK,49500000,0.81
2005-06,2006,batises01,Esteban Batista,398762.0,1,ATL,49500000,0.81
2005-06,2006,blatcan01,Andray Blatche,398762.0,1,WAS,49500000,0.81
2005-06,2006,burleke01,Kevin Burleson,398762.0,1,CHA,49500000,0.81
2005-06,2006,butleja01,Jackie Butler,398762.0,1,NYK,49500000,0.81
2005-06,2006,dienetr01,Travis Diener,398762.0,1,ORL,49500000,0.81
2005-06,2006,greende01,Devin Green,398762.0,1,LAL,49500000,0.81
2005-06,2006,greenor01,Orien Greene,398762.0,1,BOS,49500000,0.81
2005-06,2006,ilyaser01,Ersan Ilyasova,398762.0,1,MIL,49500000,0.81
2005-06,2006,johnsam01,Amir Johnson,398762.0,1,DET,49500000,0.81
2005-06,2006,jonesdw02,Dwayne Jones,398762.0,1,MIN,49500000,0.81
2005-06,2006,marshra01,Rawle Marshall,398762.0,1,DAL,49500000,0.81
2005-06,2006,milescj01,C.J. Miles,398762.0,1,UTA,49500000,0.81
2005-06,2006,ndongbo01,Boniface N'Dong,398762.0,1,LAC,49500000,0.81
2005-06,2006,owensan01,Andre Owens,398762.0,1,UTA,49500000,0.81
2005-06,2006,poweljo01,Josh Powell,398762.0,1,DAL,49500000,0.81
2005-06,2006,pricero01,Ronnie Price,398762.0,1,SAC,49500000,0.81
2005-06,2006,randosh01,Shavlik Randolph,398762.0,1,PHI,49500000,0.81
2005-06,2006,roberan02,Anthony Roberson,398762.0,1,MEM,49500000,0.81
2005-06,2006,roberla01,Lawrence Roberts,398762.0,1,MEM,49500000,0.81
2005-06,2006,taylodo01,Donell Taylor,398762.0,1,WAS,49500000,0.81
2005-06,2006,thompdi01,Dijon Thompson,398762.0,1,PHO,49500000,0.81
2005-06,2006,wafervo01,Von Wafer,398762.0,1,LAL,49500000,0.81
2005-06,2006,whalero01,Robert Whaley,398762.0,1,UTA,49500000,0.81
2005-06,2006,wrighbr02,Bracey Wright,398762.0,1,MIN,49500000,0.81
2005-06,2006,walkesa01,Samaki Walker,364223.0,1,IND,49500000,0.74
2005-06,2006,fitchge01,Gerald Fitch,359858.0,1,MIA,49500000,0.73
2005-06,2006,hamilze01,Zendon Hamilton,329138.0,1,CLE,49500000,0.66
2005-06,2006,cleavma01,Mateen Cleaves,305784.0,1,SEA,49500000,0.62
2005-06,2006,thomajo02,John Thomas,282118.0,2,ATL/MEM,49500000,0.57
2005-06,2006,reineja01,Jared Reiner,242612.0,1,PHO,49500000,0.49
2005-06,2006,davisjo02,Josh Davis,193003.0,3,HOU/MIL/PHO,49500000,0.39
2005-06,2006,glovedi01,Dion Glover,163085.0,1,HOU,49500000,0.33
2005-06,2006,milesaa01,Aaron Miles,155614.0,1,GSW,49500000,0.31
2005-06,2006,thomaja02,James Thomas,148698.0,1,PHI,49500000,0.3
2005-06,2006,fordsh02,Sharrod Ford,116711.0,1,PHO,49500000,0.24
2005-06,2006,gaide01,Deng Gai,92396.0,1,PHI,49500000,0.19
2005-06,2006,goldwan01,Anthony Goldwire,74652.0,1,LAC,49500000,0.15
2005-06,2006,holcora01,Randy Holcomb,52033.0,1,CHI,49500000,0.11
2005-06,2006,grahast01,Stephen Graham,48630.0,1,HOU,49500000,0.1
2005-06,2006,walshma01,Matt Walsh,38904.0,1,MIA,49500000,0.08
2005-06,2006,handlbe01,Ben Handlogten,35091.0,1,NJN,49500000,0.07
2005-06,2006,lucasjo02,John Lucas,34041.0,1,HOU,49500000,0.07
2005-06,2006,dickeka01,Kaniel Dickens,31305.0,1,LAC,49500000,0.06
2005-06,2006,scaleal01,Melvin Sanders,24315.0,1,SAS,49500000,0.05
2006-07,2007,garneke01,Kevin Garnett,21000000.0,1,MIN,53135000,39.52
2006-07,2007,onealsh01,Shaquille O'Neal,20000000.0,1,MIA,53135000,37.64
2006-07,2007,finlemi01,Michael Finley,19030999.0,2,DAL/SAS,53135000,35.82
2006-07,2007,webbech01,Chris Webber,18261024.0,2,DET/PHI,53135000,34.37
2006-07,2007,kiddja01,Jason Kidd,18084000.0,1,NJN,53135000,34.03
2006-07,2007,onealje01,Jermaine O'Neal,18084000.0,1,IND,53135000,34.03
2006-07,2007,bryanko01,Kobe Bryant,17718750.0,1,LAL,53135000,33.35
2006-07,2007,duncati01,Tim Duncan,17429672.0,1,SAS,53135000,32.8
2006-07,2007,iversal01,Allen Iverson,17184375.0,1,DEN,53135000,32.34
2006-07,2007,marbust01,Stephon Marbury,17184375.0,1,NYK,53135000,32.34
2006-07,2007,hillgr01,Grant Hill,16901500.0,1,ORL,53135000,31.81
2006-07,2007,mcgratr01,Tracy McGrady,16901500.0,1,HOU,53135000,31.81
2006-07,2007,grantbr01,Brian Grant,16786950.0,2,BOS/LAL,53135000,31.59
2006-07,2007,roseja01,Jalen Rose,16141500.0,2,NYK/PHO,53135000,30.38
2006-07,2007,wallabe01,Ben Wallace,16000000.0,1,CHI,53135000,30.11
2006-07,2007,jonesed02,Eddie Jones,15395472.0,2,MEM/MIA,53135000,28.97
2006-07,2007,cartevi01,Vince Carter,15101625.0,1,NJN,53135000,28.42
2006-07,2007,jamisan01,Antawn Jamison,15101625.0,1,WAS,53135000,28.42
2006-07,2007,nowitdi01,Dirk Nowitzki,15101625.0,1,DAL,53135000,28.42
2006-07,2007,piercpa01,Paul Pierce,15101625.0,1,BOS,53135000,28.42
2006-07,2007,davisba01,Baron Davis,15070000.0,1,GSW,53135000,28.36
2006-07,2007,francst01,Steve Francis,15070000.0,1,NYK,53135000,28.36
2006-07,2007,mariosh01,Shawn Marion,15070000.0,1,PHO,53135000,28.36
2006-07,2007,allenra02,Ray Allen,14611570.0,1,SEA,53135000,27.5
2006-07,2007,brandel01,Elton Brand,14248000.0,1,LAC,53135000,26.81
2006-07,2007,hughela01,Larry Hughes,13363012.0,1,CLE,53135000,25.15
2006-07,2007,reddmi01,Michael Redd,13260000.0,1,MIL,53135000,24.96
2006-07,2007,johnsjo02,Joe Johnson,12744189.0,1,ATL,53135000,23.98
2006-07,2007,bibbymi01,Mike Bibby,12500000.0,1,SAC,53135000,23.52
2006-07,2007,mingya01,Yao Ming,12455000.0,1,HOU,53135000,23.44
2006-07,2007,stoudam01,Amar'e Stoudemire,12455000.0,1,PHO,53135000,23.44
2006-07,2007,gasolpa01,Pau Gasol,12364000.0,1,MEM,53135000,23.27
2006-07,2007,kirilan01,Andrei Kirilenko,12364000.0,1,UTA,53135000,23.27
2006-07,2007,odomla01,Lamar Odom,12348596.0,1,LAL,53135000,23.24
2006-07,2007,martike01,Kenyon Martin,12068182.0,1,DEN,53135000,22.71
2006-07,2007,randoza01,Zach Randolph,12000000.0,1,POR,53135000,22.58
2006-07,2007,szczewa02,Wally Szczerbiak,11775000.0,1,BOS,53135000,22.16
2006-07,2007,ratlith01,Theo Ratliff,11666666.0,1,BOS,53135000,21.96
2006-07,2007,wallara01,Rasheed Wallace,11650000.0,1,DET,53135000,21.93
2006-07,2007,lafrera01,Raef LaFrentz,11532037.0,1,POR,53135000,21.7
2006-07,2007,boozeca01,Carlos Boozer,11260483.0,1,UTA,53135000,21.19
2006-07,2007,jefferi01,Richard Jefferson,11200000.0,1,NJN,53135000,21.08
2006-07,2007,arenagi01,Gilbert Arenas,11096800.0,1,WAS,53135000,20.88
2006-07,2007,anderde01,Derek Anderson,11043897.0,3,CHA/MIA/POR,53135000,20.78
2006-07,2007,stojape01,Peja Stojakovic,10800000.0,1,NOK,53135000,20.33
2006-07,2007,nashst01,Steve Nash,10500000.0,1,PHO,53135000,19.76
2006-07,2007,richaja01,Jason Richardson,9999999.0,1,GSW,53135000,18.82
2006-07,2007,dampier01,Erick Dampier,9628000.0,1,DAL,53135000,18.12
2006-07,2007,millebr01,Brad Miller,9625000.0,1,SAC,53135000,18.11
2006-07,2007,dalemsa01,Samuel Dalembert,9464307.0,1,PHI,53135000,17.81
2006-07,2007,parketo01,Tony Parker,9450000.0,1,SAS,53135000,17.78
2006-07,2007,ilgauzy01,Zydrunas Ilgauskas,9442697.0,1,CLE,53135000,17.77
2006-07,2007,lewisra02,Rashard Lewis,9350649.0,1,SEA,53135000,17.6
2006-07,2007,stackje01,Jerry Stackhouse,9296874.0,1,DAL,53135000,17.5
2006-07,2007,hamilri01,Richard Hamilton,9187500.0,1,DET,53135000,17.29
2006-07,2007,chandty01,Tyson Chandler,9150000.0,1,NOK,53135000,17.22
2006-07,2007,cambyma01,Marcus Camby,8800000.0,1,DEN,53135000,16.56
2006-07,2007,millean02,Andre Miller,8733333.0,1,PHI,53135000,16.44
2006-07,2007,simmobo01,Bobby Simmons,8640000.0,1,MIL,53135000,16.26
2006-07,2007,tayloma01,Maurice Taylor,8565918.0,2,NYK/SAC,53135000,16.12
2006-07,2007,brownpj01,P.J. Brown,8560000.0,1,CHI,53135000,16.11
2006-07,2007,magloja01,Jamaal Magloire,8433334.0,1,POR,53135000,15.87
2006-07,2007,brownkw01,Kwame Brown,8287500.0,1,LAL,53135000,15.6
2006-07,2007,murphtr01,Troy Murphy,8285714.0,1,IND,53135000,15.59
2006-07,2007,ginobma01,Manu Ginobili,8254375.0,1,SAS,53135000,15.53
2006-07,2007,okurme01,Mehmet Okur,8250000.0,1,UTA,53135000,15.53
2006-07,2007,willija02,Jason Williams,8250000.0,1,MIA,53135000,15.53
2006-07,2007,curryed01,Eddy Curry,8171103.0,1,NYK,53135000,15.38
2006-07,2007,foylead01,Adonal Foyle,8125000.0,1,GSW,53135000,15.29
2006-07,2007,moblecu01,Cuttino Mobley,8125000.0,1,LAC,53135000,15.29
2006-07,2007,terryja01,Jason Terry,8100000.0,1,DAL,53135000,15.24
2006-07,2007,mckieaa01,Aaron McKie,8070874.0,2,LAL/PHI,53135000,15.19
2006-07,2007,masonde01,Desmond Mason,8037037.0,1,NOK,53135000,15.13
2006-07,2007,hilarne01,Nene,8000000.0,1,DEN,53135000,15.06
2006-07,2007,princta01,Tayshaun Prince,7851240.0,1,DET,53135000,14.78
2006-07,2007,thomaku01,Kurt Thomas,7821482.0,1,PHO,53135000,14.72
2006-07,2007,milesda01,Darius Miles,7750000.0,1,POR,53135000,14.59
2006-07,2007,boothca01,Calvin Booth,7628858.0,2,MIL/WAS,53135000,14.36
2006-07,2007,harrial01,Al Harrington,7625000.0,1,GSW,53135000,14.35
2006-07,2007,millemi01,Mike Miller,7623813.0,1,MEM,53135000,14.35
2006-07,2007,walkean02,Antoine Walker,7606820.0,1,MIA,53135000,14.32
2006-07,2007,artesro01,Metta World Peace,7526316.0,1,SAC,53135000,14.16
2006-07,2007,richaqu01,Quentin Richardson,7525500.0,1,NYK,53135000,14.16
2006-07,2007,rosema01,Malik Rose,7525397.0,1,NYK,53135000,14.16
2006-07,2007,dunlemi02,Mike Dunleavy,7438016.0,1,IND,53135000,14.0
2006-07,2007,butleca01,Caron Butler,7438000.0,1,WAS,53135000,14.0
2006-07,2007,croshau01,Austin Croshere,7300000.0,1,DAL,53135000,13.74
2006-07,2007,blounma01,Mark Blount,7288165.0,1,MIN,53135000,13.72
2006-07,2007,nestera01,Rasho Nesterovic,7280000.0,1,TOR,53135000,13.7
2006-07,2007,andersh01,Shandon Anderson,7244726.0,1,NYK,53135000,13.63
2006-07,2007,crawfja01,Jamal Crawford,7200000.0,1,NYK,53135000,13.55
2006-07,2007,thomake01,Kenny Thomas,7187500.0,1,SAC,53135000,13.53
2006-07,2007,willije01,Jerome Williams,7014400.0,1,NYK,53135000,13.2
2006-07,2007,maggeco01,Corey Maggette,7000000.0,1,LAC,53135000,13.17
2006-07,2007,claxtsp01,Speedy Claxton,6854546.0,1,ATL,53135000,12.9
2006-07,2007,cassesa01,Sam Cassell,6850000.0,1,LAC,53135000,12.89
2006-07,2007,patteru01,Ruben Patterson,6807000.0,1,MIL,53135000,12.81
2006-07,2007,smithjo02,Joe Smith,6807000.0,1,PHI,53135000,12.81
2006-07,2007,mournal01,Alonzo Mourning,6725433.0,2,MIA/TOR,53135000,12.66
2006-07,2007,goodedr01,Drew Gooden,6645402.0,1,CLE,53135000,12.51
2006-07,2007,fortsda01,Danny Fortson,6596990.0,1,SEA,53135000,12.42
2006-07,2007,harprma01,Matt Harpring,6500000.0,1,UTA,53135000,12.23
2006-07,2007,willico02,Corliss Williamson,6500000.0,1,SAC,53135000,12.23
2006-07,2007,howarju01,Juwan Howard,6392100.0,1,HOU,53135000,12.03
2006-07,2007,poseyja01,James Posey,6392100.0,1,MIA,53135000,12.03
2006-07,2007,billuch01,Chauncey Billups,6364400.0,1,DET,53135000,11.98
2006-07,2007,davisri01,Ricky Davis,6364400.0,1,MIN,53135000,11.98
2006-07,2007,wilcoch01,Chris Wilcox,6250000.0,1,SEA,53135000,11.76
2006-07,2007,jacksst02,Stephen Jackson,6120000.0,1,GSW,53135000,11.52
2006-07,2007,snower01,Eric Snow,6093750.0,1,CLE,53135000,11.47
2006-07,2007,daniema01,Marquis Daniels,5883600.0,1,IND,53135000,11.07
2006-07,2007,fishede01,Derek Fisher,5883600.0,1,UTA,53135000,11.07
2006-07,2007,mcdyean01,Antonio McDyess,5883600.0,1,DET,53135000,11.07
2006-07,2007,thomaet01,Etan Thomas,5883600.0,1,WAS,53135000,11.07
2006-07,2007,turkohe01,Hedo Turkoglu,5883600.0,1,ORL,53135000,11.07
2006-07,2007,tinslja01,Jamaal Tinsley,5850000.0,1,IND,53135000,11.01
2006-07,2007,jamesle01,LeBron James,5828090.0,1,CLE,53135000,10.97
2006-07,2007,collija04,Jason Collins,5800000.0,1,NJN,53135000,10.92
2006-07,2007,battito01,Tony Battie,5746000.0,1,ORL,53135000,10.81
2006-07,2007,marshdo01,Donyell Marshall,5633037.0,1,CLE,53135000,10.6
2006-07,2007,hudsotr01,Troy Hudson,5603000.0,1,MIN,53135000,10.54
2006-07,2007,hasleud01,Udonis Haslem,5525000.0,1,MIA,53135000,10.4
2006-07,2007,jaricma01,Marko Jaric,5525000.0,1,MIN,53135000,10.4
2006-07,2007,wallage01,Gerald Wallace,5525000.0,1,CHA,53135000,10.4
2006-07,2007,fosteje01,Jeff Foster,5500000.0,1,IND,53135000,10.35
2006-07,2007,abdursh01,Shareef Abdur-Rahim,5400000.0,1,SAC,53135000,10.16
2006-07,2007,cardibr01,Brian Cardinal,5400000.0,1,MEM,53135000,10.16
2006-07,2007,daniean01,Antonio Daniels,5400000.0,1,WAS,53135000,10.16
2006-07,2007,jamesje01,Jerome James,5400000.0,1,NYK,53135000,10.16
2006-07,2007,skinnbr01,Brian Skinner,5400000.0,1,MIL,53135000,10.16
2006-07,2007,swiftst01,Stromile Swift,5400000.0,1,MEM,53135000,10.16
2006-07,2007,watsoea01,Earl Watson,5400000.0,1,SEA,53135000,10.16
2006-07,2007,battish01,Shane Battier,5393300.0,1,HOU,53135000,10.15
2006-07,2007,bakervi01,Vin Baker,5329555.0,2,BOS/MIN,53135000,10.03
2006-07,2007,jacksbo01,Bobby Jackson,5259000.0,1,NOK,53135000,9.9
2006-07,2007,gadzuda01,Dan Gadzuric,5252065.0,1,MIL,53135000,9.88
2006-07,2007,milicda01,Darko Milicic,5218622.0,1,ORL,53135000,9.82
2006-07,2007,jamesmi01,Mike James,5215000.0,1,MIN,53135000,9.81
2006-07,2007,jeffrja01,Jared Jeffries,5215000.0,1,NYK,53135000,9.81
2006-07,2007,mohamna01,Nazr Mohammed,5215000.0,1,DET,53135000,9.81
2006-07,2007,przybjo01,Joel Przybilla,5215000.0,1,POR,53135000,9.81
2006-07,2007,radmavl01,Vladimir Radmanovic,5215000.0,1,LAL,53135000,9.81
2006-07,2007,thomati01,Tim Thomas,5215000.0,1,LAC,53135000,9.81
2006-07,2007,buckngr01,Greg Buckner,5182074.0,2,DAL/PHI,53135000,9.75
2006-07,2007,barrybr01,Brent Barry,5117880.0,1,SAS,53135000,9.63
2006-07,2007,jacksma02,Marc Jackson,4875000.0,1,NOK,53135000,9.17
2006-07,2007,howardw01,Dwight Howard,4806720.0,1,ORL,53135000,9.05
2006-07,2007,bradlsh01,Shawn Bradley,4800000.0,1,DAL,53135000,9.03
2006-07,2007,anthoca01,Carmelo Anthony,4694041.0,1,DEN,53135000,8.83
2006-07,2007,bogutan01,Andrew Bogut,4665960.0,1,MIL,53135000,8.78
2006-07,2007,willial02,Alvin Williams,4587508.0,2,LAC/TOR,53135000,8.63
2006-07,2007,najered01,Eduardo Najera,4571428.0,1,DEN,53135000,8.6
2006-07,2007,petermo01,Morris Peterson,4550000.0,1,TOR,53135000,8.56
2006-07,2007,bargnan01,Andrea Bargnani,4501200.0,1,TOR,53135000,8.47
2006-07,2007,bellra01,Raja Bell,4500000.0,1,PHO,53135000,8.47
2006-07,2007,haywobr01,Brendan Haywood,4500000.0,1,WAS,53135000,8.47
2006-07,2007,knighbr01,Brevin Knight,4400000.0,1,CHA,53135000,8.28
2006-07,2007,salmojo01,John Salmons,4400000.0,1,SAC,53135000,8.28
2006-07,2007,hassetr01,Trenton Hassell,4350000.0,1,MIN,53135000,8.19
2006-07,2007,okafoem01,Emeka Okafor,4300560.0,1,CHA,53135000,8.09
2006-07,2007,willier01,Eric Williams,4296000.0,1,CHA,53135000,8.09
2006-07,2007,boshch01,Chris Bosh,4235220.0,1,TOR,53135000,7.97
2006-07,2007,mihmch01,Chris Mihm,4214241.0,1,LAL,53135000,7.93
2006-07,2007,alstora01,Rafer Alston,4200000.0,1,HOU,53135000,7.9
2006-07,2007,willima02,Marvin Williams,4174800.0,1,ATL,53135000,7.86
2006-07,2007,parkean01,Anthony Parker,4150000.0,1,TOR,53135000,7.81
2006-07,2007,arroyca01,Carlos Arroyo,4100000.0,1,ORL,53135000,7.72
2006-07,2007,stoudda01,Damon Stoudamire,4050000.0,1,MEM,53135000,7.62
2006-07,2007,aldrila01,LaMarcus Aldridge,4027320.0,1,POR,53135000,7.58
2006-07,2007,korveky01,Kyle Korver,4018182.0,1,PHI,53135000,7.56
2006-07,2007,evansre01,Reggie Evans,4000000.0,1,DEN,53135000,7.53
2006-07,2007,giricgo01,Gordan Giricek,4000000.0,1,UTA,53135000,7.53
2006-07,2007,jasiksa01,Sarunas Jasikevicius,4000000.0,1,GSW,53135000,7.53
2006-07,2007,pachuza01,Zaza Pachulia,4000000.0,1,ATL,53135000,7.53
2006-07,2007,nocioan01,Andres Nocioni,3950000.0,1,CHI,53135000,7.43
2006-07,2007,jonesda01,Damon Jones,3884678.0,1,CLE,53135000,7.31
2006-07,2007,gordobe01,Ben Gordon,3862080.0,1,CHI,53135000,7.27
2006-07,2007,wadedw01,Dwyane Wade,3841443.0,1,MIA,53135000,7.23
2006-07,2007,surabo01,Bob Sura,3840000.0,1,HOU,53135000,7.23
2006-07,2007,bowenbr01,Bruce Bowen,3750000.0,1,SAS,53135000,7.06
2006-07,2007,garbajo01,Jorge Garbajosa,3750000.0,1,TOR,53135000,7.06
2006-07,2007,willide01,Deron Williams,3749040.0,1,UTA,53135000,7.06
2006-07,2007,potapvi01,Vitaly Potapenko,3674584.0,1,SAC,53135000,6.92
2006-07,2007,banksma01,Marcus Banks,3672414.0,1,PHO,53135000,6.91
2006-07,2007,songada01,Darius Songaila,3650000.0,1,WAS,53135000,6.87
2006-07,2007,morriad01,Adam Morrison,3616680.0,1,CHA,53135000,6.81
2006-07,2007,mcinnje01,Jeff McInnis,3600000.0,1,CHA,53135000,6.78
