season,player_id,experience,exp_bucket
2022-23,robinmi01,4,0-4 (rookie scale / early)
2022-23,robinor01,0,0-4 (rookie scale / early)
2022-23,robyis01,3,0-4 (rookie scale / early)
2022-23,roddyda01,0,0-4 (rookie scale / early)
2022-23,rolliry01,0,0-4 (rookie scale / early)
2022-23,rosede01,13,10+ (35% / supermax eligible)
2022-23,rosste01,10,10+ (35% / supermax eligible)
2022-23,roziete01,7,7-9 (30% max eligible)
2022-23,rubiori01,11,10+ (35% / supermax eligible)
2022-23,russeda01,7,7-9 (30% max eligible)
2022-23,ryanma01,1,0-4 (rookie scale / early)
2022-23,sabondo01,6,5-6 (25% max eligible)
2022-23,samanlu01,2,0-4 (rookie scale / early)
2022-23,saricda01,5,5-6 (25% max eligible)
2022-23,sarrol01,1,0-4 (rookie scale / early)
2022-23,schakjo01,1,0-4 (rookie scale / early)
2022-23,schofad01,2,0-4 (rookie scale / early)
2022-23,schrode01,9,7-9 (30% max eligible)
2022-23,scrubja01,2,0-4 (rookie scale / early)
2022-23,seabrde01,0,0-4 (rookie scale / early)
2022-23,sengual01,1,0-4 (rookie scale / early)
2022-23,sextoco01,4,0-4 (rookie scale / early)
2022-23,shamela01,4,0-4 (rookie scale / early)
2022-23,sharpda01,1,0-4 (rookie scale / early)
2022-23,sharpsh01,0,0-4 (rookie scale / early)
2022-23,siakapa01,6,5-6 (25% max eligible)
2022-23,silvach01,3,0-4 (rookie scale / early)
2022-23,simmobe01,4,0-4 (rookie scale / early)
2022-23,simmoko01,2,0-4 (rookie scale / early)
2022-23,simonan01,4,0-4 (rookie scale / early)
2022-23,simonma01,1,0-4 (rookie scale / early)
2022-23,simsje01,1,0-4 (rookie scale / early)
2022-23,smartma01,8,7-9 (30% max eligible)
2022-23,smithde03,5,5-6 (25% max eligible)
2022-23,smithdr01,0,0-4 (rookie scale / early)
2022-23,smithis01,12,10+ (35% / supermax eligible)
2022-23,smithja04,2,0-4 (rookie scale / early)
2022-23,smithja05,0,0-4 (rookie scale / early)
2022-23,sneedxa01,1,0-4 (rookie scale / early)
2022-23,sochaje01,0,0-4 (rookie scale / early)
2022-23,sprinja01,1,0-4 (rookie scale / early)
2022-23,stevela01,2,0-4 (rookie scale / early)
2022-23,stewais01,2,0-4 (rookie scale / early)
2022-23,strusma01,3,0-4 (rookie scale / early)
2022-23,suggsja01,1,0-4 (rookie scale / early)
2022-23,sumneed01,4,0-4 (rookie scale / early)
2022-23,swideco01,0,0-4 (rookie scale / early)
2022-23,tateja01,2,0-4 (rookie scale / early)
2022-23,tatumja01,5,5-6 (25% max eligible)
2022-23,taylote01,1,0-4 (rookie scale / early)
2022-23,templga01,12,10+ (35% / supermax eligible)
2022-23,terryda01,0,0-4 (rookie scale / early)
2022-23,theisda01,5,5-6 (25% max eligible)
2022-23,thomaca02,1,0-4 (rookie scale / early)
2022-23,thompkl01,9,7-9 (30% max eligible)
2022-23,thomptr01,11,10+ (35% / supermax eligible)
2022-23,thorjt01,1,0-4 (rookie scale / early)
2022-23,thybuma01,3,0-4 (rookie scale / early)
2022-23,tillmxa01,2,0-4 (rookie scale / early)
2022-23,toddis01,1,0-4 (rookie scale / early)
2022-23,toppiob01,2,0-4 (rookie scale / early)
2022-23,toscaju01,3,0-4 (rookie scale / early)
2022-23,townska01,7,7-9 (30% max eligible)
2022-23,trentga02,4,0-4 (rookie scale / early)
2022-23,tuckepj01,11,10+ (35% / supermax eligible)
2022-23,turnemy01,7,7-9 (30% max eligible)
2022-23,umudest01,0,0-4 (rookie scale / early)
2022-23,valanjo01,10,10+ (35% / supermax eligible)
2022-23,vandeja01,4,0-4 (rookie scale / early)
2022-23,vanvlfr01,6,5-6 (25% max eligible)
2022-23,vassede01,2,0-4 (rookie scale / early)
2022-23,vincega01,3,0-4 (rookie scale / early)
2022-23,vonleno01,7,7-9 (30% max eligible)
2022-23,vucevni01,11,10+ (35% / supermax eligible)
2022-23,wadede01,3,0-4 (rookie scale / early)
2022-23,wagnefr01,1,0-4 (rookie scale / early)
2022-23,wagnemo01,4,0-4 (rookie scale / early)
2022-23,wainris01,1,0-4 (rookie scale / early)
2022-23,walkeja01,0,0-4 (rookie scale / early)
2022-23,walkeke02,11,10+ (35% / supermax eligible)
2022-23,walkelo01,4,0-4 (rookie scale / early)
2022-23,walljo01,10,10+ (35% / supermax eligible)
2022-23,warretj01,7,7-9 (30% max eligible)
2022-23,washidu02,1,0-4 (rookie scale / early)
2022-23,washipj01,3,0-4 (rookie scale / early)
2022-23,washity02,0,0-4 (rookie scale / early)
2022-23,watanyu01,4,0-4 (rookie scale / early)
2022-23,waterli01,1,0-4 (rookie scale / early)
2022-23,watfotr01,1,0-4 (rookie scale / early)
2022-23,watsope01,0,0-4 (rookie scale / early)
2022-23,weslebl01,0,0-4 (rookie scale / early)
2022-23,westbru01,14,10+ (35% / supermax eligible)
2022-23,whiteco01,3,0-4 (rookie scale / early)
2022-23,whitede01,5,5-6 (25% max eligible)
2022-23,whiteja03,0,0-4 (rookie scale / early)
2022-23,wieskjo01,1,0-4 (rookie scale / early)
2022-23,wiggiaa01,1,0-4 (rookie scale / early)
2022-23,wiggian01,8,7-9 (30% max eligible)
2022-23,wiggili01,1,0-4 (rookie scale / early)
2022-23,willial06,0,0-4 (rookie scale / early)
2022-23,willido02,0,0-4 (rookie scale / early)
2022-23,willigr01,3,0-4 (rookie scale / early)
2022-23,willija06,0,0-4 (rookie scale / early)
2022-23,willija07,0,0-4 (rookie scale / early)
2022-23,willije02,0,0-4 (rookie scale / early)
2022-23,willike04,4,0-4 (rookie scale / early)
2022-23,willima07,0,0-4 (rookie scale / early)
2022-23,willipa01,2,0-4 (rookie scale / early)
2022-23,williro04,4,0-4 (rookie scale / early)
2022-23,willivi01,0,0-4 (rookie scale / early)
2022-23,willizi01,2,0-4 (rookie scale / early)
2022-23,willizi02,1,0-4 (rookie scale / early)
2022-23,windldy01,2,0-4 (rookie scale / early)
2022-23,winslju01,7,7-9 (30% max eligible)
2022-23,wisemja01,1,0-4 (rookie scale / early)
2022-23,woodch01,6,5-6 (25% max eligible)
2022-23,wrighde01,7,7-9 (30% max eligible)
2022-23,wrighmc01,1,0-4 (rookie scale / early)
2022-23,yorkga01,1,0-4 (rookie scale / early)
2022-23,youngth01,15,10+ (35% / supermax eligible)
2022-23,youngtr01,4,0-4 (rookie scale / early)
2022-23,yurtsom01,1,0-4 (rookie scale / early)
2022-23,zelleco01,9,7-9 (30% max eligible)
2022-23,zubaciv01,6,5-6 (25% max eligible)
2023-24,achiupr01,3,0-4 (rookie scale / early)
2023-24,adebaba01,6,5-6 (25% max eligible)
2023-24,agbajoc01,1,0-4 (rookie scale / early)
2023-24,aldamsa01,2,0-4 (rookie scale / early)
2023-24,alexani01,4,0-4 (rookie scale / early)
2023-24,allengr01,5,5-6 (25% max eligible)
2023-24,allenja01,6,5-6 (25% max eligible)
2023-24,allenti01,0,0-4 (rookie scale / early)
2023-24,alvarjo01,2,0-4 (rookie scale / early)
2023-24,anderky01,9,7-9 (30% max eligible)
2023-24,antetgi01,10,10+ (35% / supermax eligible)
2023-24,antetth01,5,5-6 (25% max eligible)
2023-24,anthoco01,3,0-4 (rookie scale / early)
2023-24,anunoog01,6,5-6 (25% max eligible)
2023-24,arcidry01,6,5-6 (25% max eligible)
2023-24,avdijde01,3,0-4 (rookie scale / early)
2023-24,aytonde01,5,5-6 (25% max eligible)
2023-24,azubuud01,3,0-4 (rookie scale / early)
2023-24,badjiib01,0,0-4 (rookie scale / early)
2023-24,baglema01,5,5-6 (25% max eligible)
2023-24,baileam01,0,0-4 (rookie scale / early)
2023-24,baldwpa01,1,0-4 (rookie scale / early)
2023-24,ballla01,3,0-4 (rookie scale / early)
2023-24,bambamo01,5,5-6 (25% max eligible)
2023-24,banchpa01,1,0-4 (rookie scale / early)
2023-24,banede01,3,0-4 (rookie scale / early)
2023-24,bantoda01,2,0-4 (rookie scale / early)
2023-24,barlodo01,1,0-4 (rookie scale / early)
2023-24,barneha02,11,10+ (35% / supermax eligible)
2023-24,barnesc01,2,0-4 (rookie scale / early)
2023-24,barrerj01,4,0-4 (rookie scale / early)
2023-24,bassech01,2,0-4 (rookie scale / early)
2023-24,batesem01,0,0-4 (rookie scale / early)
2023-24,bateske01,5,5-6 (25% max eligible)
2023-24,batumni01,15,10+ (35% / supermax eligible)
2023-24,bazleda01,4,0-4 (rookie scale / early)
2023-24,bealbr01,11,10+ (35% / supermax eligible)
2023-24,beaslma01,7,7-9 (30% max eligible)
2023-24,beaucma01,1,0-4 (rookie scale / early)
2023-24,bernaju01,0,0-4 (rookie scale / early)
2023-24,bertada01,7,7-9 (30% max eligible)
2023-24,beverpa01,11,10+ (35% / supermax eligible)
2023-24,beysa01,3,0-4 (rookie scale / early)
2023-24,bitadgo01,4,0-4 (rookie scale / early)
2023-24,bitimon01,0,0-4 (rookie scale / early)
2023-24,biyombi01,12,10+ (35% / supermax eligible)
2023-24,blackan01,0,0-4 (rookie scale / early)
2023-24,blackle01,0,0-4 (rookie scale / early)
2023-24,boehebu01,1,0-4 (rookie scale / early)
2023-24,bogdabo01,6,5-6 (25% max eligible)
2023-24,bogdabo02,9,7-9 (30% max eligible)
2023-24,bolbo01,4,0-4 (rookie scale / early)
2023-24,boldema01,2,0-4 (rookie scale / early)
2023-24,bookede01,8,7-9 (30% max eligible)
2023-24,bostobr01,2,0-4 (rookie scale / early)
2023-24,bouchch01,6,5-6 (25% max eligible)
2023-24,bouknja01,2,0-4 (rookie scale / early)
2023-24,bouyeja01,1,0-4 (rookie scale / early)
2023-24,branhma01,1,0-4 (rookie scale / early)
2023-24,braunch01,1,0-4 (rookie scale / early)
2023-24,bridgmi01,5,5-6 (25% max eligible)
2023-24,bridgmi02,4,0-4 (rookie scale / early)
2023-24,brissos01,4,0-4 (rookie scale / early)
2023-24,brockiz01,0,0-4 (rookie scale / early)
2023-24,brogdma01,7,7-9 (30% max eligible)
2023-24,brookar01,2,0-4 (rookie scale / early)
2023-24,brookdi01,6,5-6 (25% max eligible)
2023-24,brownbr01,5,5-6 (25% max eligible)
2023-24,brownch02,3,0-4 (rookie scale / early)
2023-24,browngr01,2,0-4 (rookie scale / early)
2023-24,brownja02,7,7-9 (30% max eligible)
2023-24,brownke03,1,0-4 (rookie scale / early)
2023-24,brownko01,0,0-4 (rookie scale / early)
2023-24,brownmo01,4,0-4 (rookie scale / early)
2023-24,browntr01,5,5-6 (25% max eligible)
2023-24,brunsja01,5,5-6 (25% max eligible)
2023-24,bryanth01,6,5-6 (25% max eligible)
2023-24,bufkiko01,0,0-4 (rookie scale / early)
2023-24,bullore01,10,10+ (35% / supermax eligible)
2023-24,burksal01,12,10+ (35% / supermax eligible)
2023-24,butleja02,2,0-4 (rookie scale / early)
2023-24,butleji01,12,10+ (35% / supermax eligible)
2023-24,cainja01,1,0-4 (rookie scale / early)
2023-24,caldwke01,10,10+ (35% / supermax eligible)
2023-24,camarto01,0,0-4 (rookie scale / early)
2023-24,capelca01,9,7-9 (30% max eligible)
2023-24,carteje01,5,5-6 (25% max eligible)
2023-24,cartewe01,5,5-6 (25% max eligible)
2023-24,cartodj01,0,0-4 (rookie scale / early)
2023-24,carusal01,6,5-6 (25% max eligible)
2023-24,castlco01,0,0-4 (rookie scale / early)
2023-24,cazalma01,0,0-4 (rookie scale / early)
2023-24,champju01,2,0-4 (rookie scale / early)
2023-24,champju02,1,0-4 (rookie scale / early)
2023-24,chrisma02,1,0-4 (rookie scale / early)
2023-24,cissosi01,0,0-4 (rookie scale / early)
2023-24,clarkbr01,4,0-4 (rookie scale / early)
2023-24,clarkjo01,9,7-9 (30% max eligible)
2023-24,claxtni01,4,0-4 (rookie scale / early)
2023-24,clownno01,0,0-4 (rookie scale / early)
2023-24,coffeam01,4,0-4 (rookie scale / early)
2023-24,collijo01,6,5-6 (25% max eligible)
2023-24,colliza01,5,5-6 (25% max eligible)
2023-24,conlemi01,16,10+ (35% / supermax eligible)
2023-24,connapa01,8,7-9 (30% max eligible)
2023-24,coulibi01,0,0-4 (rookie scale / early)
2023-24,councri01,0,0-4 (rookie scale / early)
2023-24,covinro01,10,10+ (35% / supermax eligible)
2023-24,craigto01,6,5-6 (25% max eligible)
2023-24,crowdja01,11,10+ (35% / supermax eligible)
2023-24,crutcja01,0,0-4 (rookie scale / early)
2023-24,cunnica01,2,0-4 (rookie scale / early)
2023-24,curryse01,9,7-9 (30% max eligible)
2023-24,curryst01,14,10+ (35% / supermax eligible)
2023-24,daniedy01,1,0-4 (rookie scale / early)
2023-24,davisan02,11,10+ (35% / supermax eligible)
2023-24,davisjd01,1,0-4 (rookie scale / early)
2023-24,davisjo06,1,0-4 (rookie scale / early)
2023-24,dennide01,0,0-4 (rookie scale / early)
2023-24,derozde01,14,10+ (35% / supermax eligible)
2023-24,diabamo01,1,0-4 (rookie scale / early)
2023-24,diakima01,3,0-4 (rookie scale / early)
2023-24,diallha01,5,5-6 (25% max eligible)
2023-24,dickgr01,0,0-4 (rookie scale / early)
2023-24,diengou01,1,0-4 (rookie scale / early)
2023-24,dinwisp01,9,7-9 (30% max eligible)
2023-24,divindo01,5,5-6 (25% max eligible)
2023-24,doncilu01,5,5-6 (25% max eligible)
2023-24,dortlu01,4,0-4 (rookie scale / early)
2023-24,dosunay01,2,0-4 (rookie scale / early)
2023-24,dowtije01,2,0-4 (rookie scale / early)
2023-24,drellhe01,0,0-4 (rookie scale / early)
2023-24,drumman01,11,10+ (35% / supermax eligible)
2023-24,duartch01,2,0-4 (rookie scale / early)
2023-24,dukeda01,2,0-4 (rookie scale / early)
2023-24,dunnkr01,7,7-9 (30% max eligible)
2023-24,duranke01,15,10+ (35% / supermax eligible)
2023-24,durenja01,1,0-4 (rookie scale / early)
2023-24,easonta01,1,0-4 (rookie scale / early)
2023-24,edwaran01,3,0-4 (rookie scale / early)
2023-24,edwarke02,2,0-4 (rookie scale / early)
2023-24,elliske01,1,0-4 (rookie scale / early)
2023-24,embiijo01,7,7-9 (30% max eligible)
2023-24,eubandr01,5,5-6 (25% max eligible)
2023-24,evbuoto01,0,0-4 (rookie scale / early)
2023-24,exumda01,6,5-6 (25% max eligible)
2023-24,fernabr01,4,0-4 (rookie scale / early)
2023-24,finnedo01,7,7-9 (30% max eligible)
2023-24,flaglad01,0,0-4 (rookie scale / early)
2023-24,flynnma01,3,0-4 (rookie scale / early)
2023-24,fontesi01,1,0-4 (rookie scale / early)
2023-24,fordjo01,0,0-4 (rookie scale / early)
2023-24,forretr01,3,0-4 (rookie scale / early)
2023-24,fournev01,11,10+ (35% / supermax eligible)
2023-24,foxde01,6,5-6 (25% max eligible)
2023-24,freemja01,0,0-4 (rookie scale / early)
2023-24,fudgeal01,0,0-4 (rookie scale / early)
2023-24,fultzma01,6,5-6 (25% max eligible)
2023-24,funkan01,0,0-4 (rookie scale / early)
2023-24,gabriwe01,4,0-4 (rookie scale / early)
2023-24,gaffoda01,4,0-4 (rookie scale / early)
2023-24,gallida01,13,10+ (35% / supermax eligible)
2023-24,garlada01,4,0-4 (rookie scale / early)
2023-24,garubus01,2,0-4 (rookie scale / early)
2023-24,garzalu01,2,0-4 (rookie scale / early)
2023-24,gateska01,0,0-4 (rookie scale / early)
2023-24,georgke01,0,0-4 (rookie scale / early)
2023-24,georgpa01,13,10+ (35% / supermax eligible)
2023-24,gibsota01,14,10+ (35% / supermax eligible)
2023-24,giddejo01,2,0-4 (rookie scale / early)
2023-24,gilesha01,3,0-4 (rookie scale / early)
2023-24,gilgesh01,5,5-6 (25% max eligible)
2023-24,gillan01,3,0-4 (rookie scale / early)
2023-24,gilleco01,0,0-4 (rookie scale / early)
2023-24,gilyaja01,1,0-4 (rookie scale / early)
2023-24,goberru01,10,10+ (35% / supermax eligible)
2023-24,goodwjo01,2,0-4 (rookie scale / early)
2023-24,gordoaa01,9,7-9 (30% max eligible)
2023-24,gordoer01,15,10+ (35% / supermax eligible)
2023-24,grahade01,5,5-6 (25% max eligible)
2023-24,grantje01,9,7-9 (30% max eligible)
2023-24,grayra01,1,0-4 (rookie scale / early)
2023-24,greenaj01,1,0-4 (rookie scale / early)
2023-24,greenda02,14,10+ (35% / supermax eligible)
2023-24,greendr01,11,10+ (35% / supermax eligible)
2023-24,greenja02,4,0-4 (rookie scale / early)
2023-24,greenja05,2,0-4 (rookie scale / early)
2023-24,greenje02,15,10+ (35% / supermax eligible)
2023-24,greenjo02,3,0-4 (rookie scale / early)
2023-24,griffaj01,1,0-4 (rookie scale / early)
2023-24,grimequ01,2,0-4 (rookie scale / early)
2023-24,gueyemo01,0,0-4 (rookie scale / early)
2023-24,gueyemo02,0,0-4 (rookie scale / early)
2023-24,hachiru01,4,0-4 (rookie scale / early)
2023-24,haganas01,1,0-4 (rookie scale / early)
2023-24,halibty01,3,0-4 (rookie scale / early)
2023-24,hamptrj01,3,0-4 (rookie scale / early)
2023-24,hardati02,10,10+ (35% / supermax eligible)
2023-24,hardeja01,14,10+ (35% / supermax eligible)
2023-24,hardyja02,1,0-4 (rookie scale / early)
2023-24,harpero02,1,0-4 (rookie scale / early)
2023-24,harriga01,9,7-9 (30% max eligible)
2023-24,harrijo01,9,7-9 (30% max eligible)
2023-24,harrike01,1,0-4 (rookie scale / early)
2023-24,harrish01,6,5-6 (25% max eligible)
2023-24,harrito02,12,10+ (35% / supermax eligible)
2023-24,harteis01,5,5-6 (25% max eligible)
2023-24,hartjo01,6,5-6 (25% max eligible)
2023-24,hausesa01,2,0-4 (rookie scale / early)
2023-24,hawkijo01,0,0-4 (rookie scale / early)
2023-24,hayesja02,4,0-4 (rookie scale / early)
2023-24,hayeski01,3,0-4 (rookie scale / early)
2023-24,haywago01,13,10+ (35% / supermax eligible)
2023-24,hendesc01,0,0-4 (rookie scale / early)
2023-24,hendrta01,0,0-4 (rookie scale / early)
2023-24,herroty01,4,0-4 (rookie scale / early)
2023-24,hieldbu01,7,7-9 (30% max eligible)
2023-24,highsha01,3,0-4 (rookie scale / early)
2023-24,hintona01,2,0-4 (rookie scale / early)
2023-24,hodgedm01,0,0-4 (rookie scale / early)
2023-24,holidaa01,5,5-6 (25% max eligible)
2023-24,holidjr01,14,10+ (35% / supermax eligible)
2023-24,holidju01,10,10+ (35% / supermax eligible)
2023-24,holmeri01,8,7-9 (30% max eligible)
2023-24,holmgch01,0,0-4 (rookie scale / early)
2023-24,hoodsja01,0,0-4 (rookie scale / early)
2023-24,horfoal01,16,10+ (35% / supermax eligible)
2023-24,hortota01,4,0-4 (rookie scale / early)
2023-24,houseda01,7,7-9 (30% max eligible)
2023-24,houstca01,1,0-4 (rookie scale / early)
2023-24,howarje01,0,0-4 (rookie scale / early)
2023-24,huertke01,5,5-6 (25% max eligible)
2023-24,huffja01,2,0-4 (rookie scale / early)
2023-24,huntede01,4,0-4 (rookie scale / early)
2023-24,hurtma01,0,0-4 (rookie scale / early)
2023-24,hylanbo01,2,0-4 (rookie scale / early)
2023-24,inglejo01,9,7-9 (30% max eligible)
2023-24,ingrabr01,7,7-9 (30% max eligible)
2023-24,irvinky01,12,10+ (35% / supermax eligible)
2023-24,isaacjo01,4,0-4 (rookie scale / early)
2023-24,iveyja01,1,0-4 (rookie scale / early)
2023-24,jacksan01,0,0-4 (rookie scale / early)
2023-24,jacksgg01,0,0-4 (rookie scale / early)
2023-24,jacksis01,2,0-4 (rookie scale / early)
2023-24,jacksja02,5,5-6 (25% max eligible)
2023-24,jacksju01,6,5-6 (25% max eligible)
2023-24,jacksqu01,1,0-4 (rookie scale / early)
2023-24,jacksre01,12,10+ (35% / supermax eligible)
2023-24,jackstr02,0,0-4 (rookie scale / early)
2023-24,jamesle01,20,10+ (35% / supermax eligible)
2023-24,jaqueja01,0,0-4 (rookie scale / early)
2023-24,jarrede01,1,0-4 (rookie scale / early)
2023-24,jeffrda01,4,0-4 (rookie scale / early)
2023-24,jemistr01,0,0-4 (rookie scale / early)
2023-24,jeromty01,4,0-4 (rookie scale / early)
2023-24,joeis01,3,0-4 (rookie scale / early)
2023-24,johnsca02,4,0-4 (rookie scale / early)
2023-24,johnsja01,14,10+ (35% / supermax eligible)
2023-24,johnsja05,2,0-4 (rookie scale / early)
2023-24,johnske04,4,0-4 (rookie scale / early)
2023-24,johnske07,2,0-4 (rookie scale / early)
2023-24,johnske08,0,0-4 (rookie scale / early)
2023-24,jokicni01,8,7-9 (30% max eligible)
2023-24,jonesco02,0,0-4 (rookie scale / early)
2023-24,jonesda03,7,7-9 (30% max eligible)
2023-24,jonesde02,7,7-9 (30% max eligible)
2023-24,joneshe01,2,0-4 (rookie scale / early)
2023-24,jonesma05,2,0-4 (rookie scale / early)
2023-24,jonestr01,3,0-4 (rookie scale / early)
2023-24,jonesty01,8,7-9 (30% max eligible)
2023-24,jordade01,15,10+ (35% / supermax eligible)
2023-24,josepco01,12,10+ (35% / supermax eligible)
2023-24,jovicni01,1,0-4 (rookie scale / early)
2023-24,juzanjo01,1,0-4 (rookie scale / early)
2023-24,kennalu01,6,5-6 (25% max eligible)
2023-24,kesslwa01,1,0-4 (rookie scale / early)
2023-24,keybr01,2,0-4 (rookie scale / early)
2023-24,kispeco01,2,0-4 (rookie scale / early)
2023-24,klebima01,6,5-6 (25% max eligible)
2023-24,knoxke01,5,5-6 (25% max eligible)
2023-24,konchjo01,4,0-4 (rookie scale / early)
2023-24,korkmfu01,6,5-6 (25% max eligible)
2023-24,kornelu01,6,5-6 (25% max eligible)
2023-24,krejcvi01,2,0-4 (rookie scale / early)
2023-24,kuminjo01,2,0-4 (rookie scale / early)
2023-24,kuzmaky01,6,5-6 (25% max eligible)
2023-24,landajo01,2,0-4 (rookie scale / early)
2023-24,laravja01,1,0-4 (rookie scale / early)
2023-24,lavinza01,9,7-9 (30% max eligible)
2023-24,lawsoaj01,1,0-4 (rookie scale / early)
2023-24,leesa01,3,0-4 (rookie scale / early)
2023-24,lenal01,10,10+ (35% / supermax eligible)
2023-24,leonaka01,11,10+ (35% / supermax eligible)
2023-24,leverca01,7,7-9 (30% max eligible)
2023-24,lewiski01,3,0-4 (rookie scale / early)
2023-24,lewisma05,0,0-4 (rookie scale / early)
2023-24,liddeej01,0,0-4 (rookie scale / early)
2023-24,lillada01,11,10+ (35% / supermax eligible)
2023-24,littlna01,4,0-4 (rookie scale / early)
2023-24,livelde01,0,0-4 (rookie scale / early)
2023-24,liveris01,2,0-4 (rookie scale / early)
2023-24,livinch01,0,0-4 (rookie scale / early)
2023-24,loftoke01,1,0-4 (rookie scale / early)
2023-24,looneke01,8,7-9 (30% max eligible)
2023-24,lopezbr01,15,10+ (35% / supermax eligible)
2023-24,lopezro01,15,10+ (35% / supermax eligible)
2023-24,loveke01,15,10+ (35% / supermax eligible)
2023-24,lowryky01,17,10+ (35% / supermax eligible)
2023-24,lundyse01,0,0-4 (rookie scale / early)
2023-24,lylestr01,8,7-9 (30% max eligible)
2023-24,maledth01,3,0-4 (rookie scale / early)
2023-24,mamuksa01,2,0-4 (rookie scale / early)
2023-24,mannte01,4,0-4 (rookie scale / early)
2023-24,manntr01,2,0-4 (rookie scale / early)
2023-24,marjabo01,8,7-9 (30% max eligible)
2023-24,markkla01,6,5-6 (25% max eligible)
2023-24,marshna01,3,0-4 (rookie scale / early)
2023-24,martica02,4,0-4 (rookie scale / early)
2023-24,martico01,4,0-4 (rookie scale / early)
2023-24,martike04,3,0-4 (rookie scale / early)
2023-24,mathega01,4,0-4 (rookie scale / early)
2023-24,mathube01,1,0-4 (rookie scale / early)
2023-24,matthwe02,14,10+ (35% / supermax eligible)
2023-24,maxeyty01,3,0-4 (rookie scale / early)
2023-24,mayssk01,3,0-4 (rookie scale / early)
2023-24,mcbrimi01,2,0-4 (rookie scale / early)
2023-24,mccolcj01,10,10+ (35% / supermax eligible)
2023-24,mccontj01,8,7-9 (30% max eligible)
2023-24,mcdanja01,4,0-4 (rookie scale / early)
2023-24,mcdanja02,3,0-4 (rookie scale / early)
2023-24,mcderdo01,9,7-9 (30% max eligible)
2023-24,mcgeeja01,15,10+ (35% / supermax eligible)
2023-24,mcgowbr01,1,0-4 (rookie scale / early)
2023-24,mclaujo01,4,0-4 (rookie scale / early)
2023-24,meltode01,5,5-6 (25% max eligible)
2023-24,mensana01,0,0-4 (rookie scale / early)
2023-24,merrisa01,3,0-4 (rookie scale / early)
2023-24,metuch01,5,5-6 (25% max eligible)
2023-24,micicva01,0,0-4 (rookie scale / early)
2023-24,middlkh01,11,10+ (35% / supermax eligible)
2023-24,millebr02,0,0-4 (rookie scale / early)
2023-24,millejo02,0,0-4 (rookie scale / early)
2023-24,millele01,0,0-4 (rookie scale / early)
2023-24,millspa02,14,10+ (35% / supermax eligible)
2023-24,miltosh01,5,5-6 (25% max eligible)
2023-24,minayju01,1,0-4 (rookie scale / early)
2023-24,minotjo01,1,0-4 (rookie scale / early)
2023-24,mitchda01,2,0-4 (rookie scale / early)
2023-24,mitchdo01,6,5-6 (25% max eligible)
2023-24,mobleev01,2,0-4 (rookie scale / early)
2023-24,mobleis01,1,0-4 (rookie scale / early)
2023-24,monkma01,6,5-6 (25% max eligible)
2023-24,moodymo01,2,0-4 (rookie scale / early)
2023-24,moonxa01,2,0-4 (rookie scale / early)
2023-24,mooreta02,0,0-4 (rookie scale / early)
2023-24,moorewe01,1,0-4 (rookie scale / early)
2023-24,moranja01,4,0-4 (rookie scale / early)
2023-24,morrima02,12,10+ (35% / supermax eligible)
2023-24,morrima03,12,10+ (35% / supermax eligible)
2023-24,morrimo01,6,5-6 (25% max eligible)
2023-24,murphtr02,2,0-4 (rookie scale / early)
2023-24,murrade01,6,5-6 (25% max eligible)
2023-24,murraja01,6,5-6 (25% max eligible)
2023-24,murrake02,1,0-4 (rookie scale / early)
2023-24,murrakr01,0,0-4 (rookie scale / early)
2023-24,muscami01,10,10+ (35% / supermax eligible)
2023-24,mykhasv01,5,5-6 (25% max eligible)
2023-24,nancela02,8,7-9 (30% max eligible)
2023-24,nancepe01,0,0-4 (rookie scale / early)
2023-24,nembhan01,1,0-4 (rookie scale / early)
2023-24,nesmiaa01,3,0-4 (rookie scale / early)
2023-24,niangge01,7,7-9 (30% max eligible)
2023-24,nixda01,2,0-4 (rookie scale / early)
2023-24,nnajize01,3,0-4 (rookie scale / early)
2023-24,nowelja01,4,0-4 (rookie scale / early)
2023-24,nowelma01,0,0-4 (rookie scale / early)
2023-24,ntilila01,6,5-6 (25% max eligible)
2023-24,nurkiju01,9,7-9 (30% max eligible)
2023-24,nworajo01,3,0-4 (rookie scale / early)
2023-24,okekech01,3,0-4 (rookie scale / early)
2023-24,okogijo01,5,5-6 (25% max eligible)
2023-24,okongon01,3,0-4 (rookie scale / early)
2023-24,okorois01,3,0-4 (rookie scale / early)
2023-24,olynyke01,10,10+ (35% / supermax eligible)
2023-24,omorueu01,2,0-4 (rookie scale / early)
2023-24,onealro01,6,5-6 (25% max eligible)
2023-24,osmande01,6,5-6 (25% max eligible)
2023-24,oubreke01,8,7-9 (30% max eligible)
2023-24,paulch01,18,10+ (35% / supermax eligible)
2023-24,payneca01,8,7-9 (30% max eligible)
2023-24,paytoga02,7,7-9 (30% max eligible)
2023-24,pereima01,0,0-4 (rookie scale / early)
2023-24,peterdr01,0,0-4 (rookie scale / early)
2023-24,petrufi01,0,0-4 (rookie scale / early)
2023-24,phillju01,0,0-4 (rookie scale / early)
2023-24,pickeja02,0,0-4 (rookie scale / early)
2023-24,pippesc02,1,0-4 (rookie scale / early)
2023-24,plumlma01,10,10+ (35% / supermax eligible)
2023-24,podzibr01,0,0-4 (rookie scale / early)
2023-24,poeltja01,7,7-9 (30% max eligible)
2023-24,pokusal01,3,0-4 (rookie scale / early)
2023-24,poolejo01,4,0-4 (rookie scale / early)
