season,season_end,team,player,player_id,salary
2005-06,2006,UTA,Greg Ostertag,ostergr01,4400000
2005-06,2006,UTA,Gordan Giricek,giricgo01,4000000
2005-06,2006,UTA,Deron Williams,willide01,3487400
2005-06,2006,UTA,Devin Brown,brownde02,2500000
2005-06,2006,UTA,Jarron Collins,collija03,1700000
2005-06,2006,UTA,Kris Humphries,humphkr01,1592400
2005-06,2006,UTA,Milt Palacio,palacmi01,1400000
2005-06,2006,UTA,Keith McLeod,mcleoke01,1250000
2005-06,2006,UTA,C.J. Miles,milescj01,398762
2005-06,2006,UTA,Andre Owens,owensan01,398762
2005-06,2006,UTA,Robert Whaley,whalero01,398762
2005-06,2006,WAS,Antawn Jamison,jamisan01,13843156
2005-06,2006,WAS,Gilbert Arenas,arenagi01,10243200
2005-06,2006,WAS,Etan Thomas,thomaet01,5393300
2005-06,2006,WAS,Antonio Daniels,daniean01,5000000
2005-06,2006,WAS,Chucky Atkins,atkinch01,4500000
2005-06,2006,WAS,Brendan Haywood,haywobr01,4000000
2005-06,2006,WAS,Caron Butler,butleca01,2461617
2005-06,2006,WAS,Jared Jeffries,jeffrja01,2433824
2005-06,2006,WAS,Jarvis Hayes,hayesja01,2011080
2005-06,2006,WAS,Michael Ruffin,ruffimi01,1670000
2005-06,2006,WAS,Calvin Booth,boothca01,900498
2005-06,2006,WAS,Peter John Ramos,ramospe01,660000
2005-06,2006,WAS,Awvee Storey,storeaw01,641748
2005-06,2006,WAS,Andray Blatche,blatcan01,398762
2005-06,2006,WAS,Donell Taylor,taylodo01,398762
2006-07,2007,ATL,Joe Johnson,johnsjo02,12744189
2006-07,2007,ATL,Speedy Claxton,claxtsp01,6854546
2006-07,2007,ATL,Marvin Williams,willima02,4174800
2006-07,2007,ATL,Zaza Pachulia,pachuza01,4000000
2006-07,2007,ATL,Tyronn Lue,luety01,3500000
2006-07,2007,ATL,Lorenzen Wright,wrighlo02,3250000
2006-07,2007,ATL,Shelden Williams,willish02,2952840
2006-07,2007,ATL,Josh Childress,childjo01,2863920
2006-07,2007,ATL,Anthony Johnson,johnsan02,2640000
2006-07,2007,ATL,Josh Smith,smithjo03,1460640
2006-07,2007,ATL,Royal Ivey,iveyro01,744551
2006-07,2007,ATL,Salim Stoudamire,stoudsa01,729000
2006-07,2007,ATL,Solomon Jones,jonesso01,675000
2006-07,2007,ATL,Esteban Batista,batises01,664209
2006-07,2007,ATL,Stanislav Medvedenko,medvest01,625132
2006-07,2007,ATL,Cedric Bozeman,bozemce01,412718
2006-07,2007,ATL,Matt Freije,freijma01,145961
2006-07,2007,ATL,Dijon Thompson,thompdi01,89101
2006-07,2007,ATL,Jeremy Richardson,richaje01,55365
2006-07,2007,BOS,Paul Pierce,piercpa01,15101625
2006-07,2007,BOS,Wally Szczerbiak,szczewa02,11775000
2006-07,2007,BOS,Theo Ratliff,ratlith01,11666666
2006-07,2007,BOS,Vin Baker,bakervi01,5243334
2006-07,2007,BOS,Brian Scalabrine,scalabr01,2793103
2006-07,2007,BOS,Luke Jackson,jackslu02,2091480
2006-07,2007,BOS,Brian Grant,grantbr01,1938870
2006-07,2007,BOS,Sebastian Telfair,telfase01,1793160
2006-07,2007,BOS,Kendrick Perkins,perkike01,1689409
2006-07,2007,BOS,Al Jefferson,jeffeal01,1618320
2006-07,2007,BOS,Gerald Green,greenge01,1347000
2006-07,2007,BOS,Rajon Rondo,rondora01,1143600
2006-07,2007,BOS,Michael Olowokandi,olowomi01,1103225
2006-07,2007,BOS,Delonte West,westde01,1080480
2006-07,2007,BOS,Tony Allen,allento01,1037280
2006-07,2007,BOS,Ryan Gomes,gomesry01,664209
2006-07,2007,BOS,Leon Powe,powele01,432000
2006-07,2007,BOS,Allan Ray,rayal01,412718
2006-07,2007,BOS,Kevin Pittsnogle,,50000
2006-07,2007,CHA,Gerald Wallace,wallage01,5525000
2006-07,2007,CHA,Brevin Knight,knighbr01,4400000
2006-07,2007,CHA,Emeka Okafor,okafoem01,4300560
2006-07,2007,CHA,Eric Williams,willier01,4296000
2006-07,2007,CHA,Adam Morrison,morriad01,3616680
2006-07,2007,CHA,Jeff McInnis,mcinnje01,3600000
2006-07,2007,CHA,Raymond Felton,feltora01,3060840
2006-07,2007,CHA,Primoz Brezec,brezepr01,2750000
2006-07,2007,CHA,Othella Harrington,harriot01,2200000
2006-07,2007,CHA,Jake Voskuhl,voskuja01,2000000
2006-07,2007,CHA,Walter Herrmann,herrmwa01,1800000
2006-07,2007,CHA,Sean May,mayse01,1740720
2006-07,2007,CHA,Matt Carroll,carroma01,1188000
2006-07,2007,CHA,Derek Anderson,anderde01,901397
2006-07,2007,CHA,Ryan Hollins,holliry01,412718
2006-07,2007,CHA,Alan Anderson,anderal01,102131
2006-07,2007,CHA,Kevin Burleson,burleke01,70000
2006-07,2007,CHI,Ben Wallace,wallabe01,16000000
2006-07,2007,CHI,P.J. Brown,brownpj01,8560000
2006-07,2007,CHI,Andres Nocioni,nocioan01,3950000
2006-07,2007,CHI,Ben Gordon,gordobe01,3862080
2006-07,2007,CHI,Tyrus Thomas,thomaty01,3260760
2006-07,2007,CHI,Kirk Hinrich,hinriki01,3192628
2006-07,2007,CHI,Chris Duhon,duhonch01,3024000
2006-07,2007,CHI,Mike Sweetney,sweetmi01,2696956
2006-07,2007,CHI,Luol Deng,denglu01,2614440
2006-07,2007,CHI,Malik Allen,allenma01,1803600
2006-07,2007,CHI,Thabo Sefolosha,sefolth01,1679280
2006-07,2007,CHI,Adrian Griffin,griffad01,1475000
2006-07,2007,CHI,Viktor Khryapa,khryavi01,1172400
2006-07,2007,CHI,Andre Barrett,barrean01,744551
2006-07,2007,CHI,Martynas Andriuskevicius,andrima01,664209
2006-07,2007,CHI,Luke Schenscher,schenlu01,55000
2006-07,2007,CLE,Larry Hughes,hughela01,13363012
2006-07,2007,CLE,Zydrunas Ilgauskas,ilgauzy01,9442697
2006-07,2007,CLE,Drew Gooden,goodedr01,6645402
2006-07,2007,CLE,Eric Snow,snower01,6093750
2006-07,2007,CLE,LeBron James,jamesle01,5828090
2006-07,2007,CLE,Donyell Marshall,marshdo01,5633037
2006-07,2007,CLE,Damon Jones,jonesda01,3884678
2006-07,2007,CLE,Ira Newble,newblir01,3196050
2006-07,2007,CLE,Scot Pollard,pollasc01,2200000
2006-07,2007,CLE,Sasha Pavlovic,pavloal01,1962206
2006-07,2007,CLE,David Wesley,wesleda01,1750000
2006-07,2007,CLE,Shannon Brown,brownsh01,971280
2006-07,2007,CLE,Anderson Varejao,varejan01,945600
2006-07,2007,CLE,Dwayne Jones,jonesdw02,664209
2006-07,2007,CLE,Daniel Gibson,gibsoda01,412718
2006-07,2007,DAL,Michael Finley,finlemi01,16141999
2006-07,2007,DAL,Dirk Nowitzki,nowitdi01,15101625
2006-07,2007,DAL,Erick Dampier,dampier01,9628000
2006-07,2007,DAL,Jerry Stackhouse,stackje01,9296874
2006-07,2007,DAL,Jason Terry,terryja01,8100000
2006-07,2007,DAL,Austin Croshere,croshau01,7300000
2006-07,2007,DAL,Shawn Bradley,bradlsh01,4800000
2006-07,2007,DAL,Greg Buckner,buckngr01,3240741
2006-07,2007,DAL,Devin Harris,harride01,3153120
2006-07,2007,DAL,DeSagana Diop,diopde01,1998000
2006-07,2007,DAL,Devean George,georgde01,1974259
2006-07,2007,DAL,Tariq Abdul-Wahad,abdulta01,1968750
2006-07,2007,DAL,Josh Howard,howarjo01,1667603
2006-07,2007,DAL,Didier Ilunga-Mbenga,mbengdj01,1628959
2006-07,2007,DAL,Maurice Ager,agerma01,906480
2006-07,2007,DAL,Pavel Podkolzin,podkopa01,600000
2006-07,2007,DAL,Jose Barea,bareajo01,412718
2006-07,2007,DAL,Pops Mensah-Bonsu,mensapo01,412718
2006-07,2007,DAL,Pat Carroll,ebind01,110000
2006-07,2007,DAL,Ndudi Ebi,,90000
2006-07,2007,DEN,Allen Iverson,iversal01,17184375
2006-07,2007,DEN,Kenyon Martin,martike01,12068182
2006-07,2007,DEN,Marcus Camby,cambyma01,8800000
2006-07,2007,DEN,Nene,hilarne01,8000000
2006-07,2007,DEN,Carmelo Anthony,anthoca01,4694041
2006-07,2007,DEN,Eduardo Najera,najered01,4571428
2006-07,2007,DEN,Reggie Evans,evansre01,4000000
2006-07,2007,DEN,J.R. Smith,smithjr01,1387560
2006-07,2007,DEN,Steve Blake,blakest01,1330000
2006-07,2007,DEN,Linas Kleiza,kleizli01,945360
2006-07,2007,DEN,DerMarr Johnson,johnsde03,865063
2006-07,2007,DEN,Jamal Sampson,sampsja01,771331
2006-07,2007,DEN,Yakhouba Diawara,diawaya01,412718
2006-07,2007,DEN,Ivan McFarlin,mcfariv01,412718
2006-07,2007,DEN,Jefferson Sobral,,75000
2006-07,2007,DET,Rasheed Wallace,wallara01,11650000
2006-07,2007,DET,Richard Hamilton,hamilri01,9187500
2006-07,2007,DET,Tayshaun Prince,princta01,7851240
2006-07,2007,DET,Chauncey Billups,billuch01,6364400
2006-07,2007,DET,Antonio McDyess,mcdyean01,5883600
2006-07,2007,DET,Nazr Mohammed,mohamna01,5215000
2006-07,2007,DET,Dale Davis,davisda01,3500000
2006-07,2007,DET,Lindsey Hunter,hunteli01,2250000
2006-07,2007,DET,Ronald Murray,murraro01,1750000
2006-07,2007,DET,Carlos Delfino,delfica01,1037280
2006-07,2007,DET,Jason Maxiell,maxieja01,973440
2006-07,2007,DET,Alex Acker,ackeral01,839209
2006-07,2007,DET,Ronald Dupree,duprero01,771331
2006-07,2007,DET,Amir Johnson,johnsam01,664209
2006-07,2007,DET,Chris Webber,webbech01,661024
2006-07,2007,DET,Will Blalock,blalowi01,412718
2006-07,2007,GSW,Baron Davis,davisba01,15070000
2006-07,2007,GSW,Jason Richardson,richaja01,9999999
2006-07,2007,GSW,Adonal Foyle,foylead01,8125000
2006-07,2007,GSW,Al Harrington,harrial01,7625000
2006-07,2007,GSW,Stephen Jackson,jacksst02,6120000
2006-07,2007,GSW,Sarunas Jasikevicius,jasiksa01,4000000
2006-07,2007,GSW,Mickael Pietrus,pietrmi01,2535260
2006-07,2007,GSW,Zarko Cabarkapa,cabarza01,2157097
2006-07,2007,GSW,Patrick O'Bryant,obryapa01,2061720
2006-07,2007,GSW,Andris Biedrins,biedran01,1986960
2006-07,2007,GSW,Matt Barnes,barnema02,771331
2006-07,2007,GSW,Dajuan Wagner,wagneda02,771331
2006-07,2007,GSW,Josh Powell,poweljo01,744551
2006-07,2007,GSW,Andre Owens,owensan01,676800
2006-07,2007,GSW,Monta Ellis,ellismo01,664209
2006-07,2007,GSW,Chris Taft,taftch01,664209
2006-07,2007,GSW,Devin Brown,brownde02,500000
2006-07,2007,GSW,Anthony Roberson,roberan02,267111
2006-07,2007,GSW,Kelenna Azubuike,azubuke01,251657
2006-07,2007,GSW,Renaldo Major,majorre01,20133
2006-07,2007,HOU,Tracy McGrady,mcgratr01,16901500
2006-07,2007,HOU,Yao Ming,mingya01,12455000
2006-07,2007,HOU,Juwan Howard,howarju01,6392100
2006-07,2007,HOU,Shane Battier,battish01,5393300
2006-07,2007,HOU,Rafer Alston,alstora01,4200000
2006-07,2007,HOU,Bob Sura,surabo01,3840000
2006-07,2007,HOU,Jake Tsakalidis,tsakaja01,2900000
2006-07,2007,HOU,Dikembe Mutombo,mutomdi01,2210000
2006-07,2007,HOU,Bonzi Wells,wellsbo01,2115000
2006-07,2007,HOU,Vassilis Spanoulis,spanova01,1800000
2006-07,2007,HOU,Kirk Snyder,snydeki01,1537440
2006-07,2007,HOU,Luther Head,headlu01,1048800
2006-07,2007,HOU,Ryan Bowen,bowenry01,998967
2006-07,2007,HOU,John Lucas,lucasjo02,700000
2006-07,2007,HOU,Chuck Hayes,hayesch01,664209
2006-07,2007,HOU,Steve Novak,novakst01,600000
2006-07,2007,HOU,Kelenna Azubuike,azubuke01,50000
2006-07,2007,HOU,Casey Jacobsen,jacobca01,31250
2006-07,2007,IND,Jermaine O'Neal,onealje01,18084000
2006-07,2007,IND,Troy Murphy,murphtr01,8285714
2006-07,2007,IND,Mike Dunleavy,dunlemi02,7438016
2006-07,2007,IND,Marquis Daniels,daniema01,5883600
2006-07,2007,IND,Jamaal Tinsley,tinslja01,5850000
2006-07,2007,IND,Jeff Foster,fosteje01,5500000
2006-07,2007,IND,Ike Diogu,dioguik01,2137200
2006-07,2007,IND,Danny Granger,grangda01,1417800
2006-07,2007,IND,Shawne Williams,willish03,1367760
2006-07,2007,IND,Keith McLeod,mcleoke01,1350000
2006-07,2007,IND,Darrell Armstrong,armstda01,1178348
2006-07,2007,IND,John Edwards,edwarjo01,1080000
2006-07,2007,IND,David Harrison,harrida01,960840
2006-07,2007,IND,Maceo Baston,bastoma01,744551
2006-07,2007,IND,Orien Greene,greenor01,664209
2006-07,2007,IND,Rawle Marshall,marshra01,664209
2006-07,2007,IND,James White,whiteja02,412718
2006-07,2007,IND,Jimmie Hunter,,100000
2006-07,2007,LAC,Elton Brand,brandel01,14248000
2006-07,2007,LAC,Cuttino Mobley,moblecu01,8125000
2006-07,2007,LAC,Corey Maggette,maggeco01,7000000
2006-07,2007,LAC,Sam Cassell,cassesa01,6850000
2006-07,2007,LAC,Tim Thomas,thomati01,5215000
2006-07,2007,LAC,Chris Kaman,kamanch01,3491768
2006-07,2007,LAC,Shaun Livingston,livinsh01,3481920
2006-07,2007,LAC,Zeljko Rebraca,rebraze01,3240000
2006-07,2007,LAC,Yaroslav Korolev,korolya01,1832280
2006-07,2007,LAC,Aaron Williams,williaa01,1750000
2006-07,2007,LAC,Boniface N'Dong,ndongbo01,839209
2006-07,2007,LAC,Quinton Ross,rossqu01,771331
2006-07,2007,LAC,James Singleton,singlja01,675000
2006-07,2007,LAC,Daniel Ewing,ewingda01,664209
2006-07,2007,LAC,Paul Davis,davispa01,412718
2006-07,2007,LAC,Jason Hart,hartja01,242640
2006-07,2007,LAC,Doug Christie,chrisdo01,158071
2006-07,2007,LAC,Alvin Williams,willial02,103992
2006-07,2007,LAC,Luke Jackson,jackslu02,40501
2006-07,2007,LAC,Von Wafer,wafervo01,24300
2006-07,2007,LAC,Will Conroy,conrowi01,15099
2006-07,2007,LAL,Kobe Bryant,bryanko01,17718750
2006-07,2007,LAL,Brian Grant,grantbr01,14848080
2006-07,2007,LAL,Lamar Odom,odomla01,12348596
2006-07,2007,LAL,Kwame Brown,brownkw01,8287500
2006-07,2007,LAL,Vladimir Radmanovic,radmavl01,5215000
2006-07,2007,LAL,Chris Mihm,mihmch01,4214241
2006-07,2007,LAL,Aaron McKie,mckieaa01,2500000
2006-07,2007,LAL,Andrew Bynum,bynuman01,2030280
2006-07,2007,LAL,Brian Cook,cookbr01,1817141
2006-07,2007,LAL,Shammond Williams,willish01,1750000
2006-07,2007,LAL,Maurice Evans,evansma01,1620000
2006-07,2007,LAL,Luke Walton,waltolu01,1375000
2006-07,2007,LAL,Magic Johnson,johnsma02,1000000
2006-07,2007,LAL,Sasha Vujacic,vujacsa01,973920
2006-07,2007,LAL,Jordan Farmar,farmajo01,939120
2006-07,2007,LAL,Smush Parker,parkesm01,798112
2006-07,2007,LAL,Ronny Turiaf,turiaro01,664209
2006-07,2007,MEM,Eddie Jones,jonesed02,14863778
2006-07,2007,MEM,Pau Gasol,gasolpa01,12364000
2006-07,2007,MEM,Mike Miller,millemi01,7623813
2006-07,2007,MEM,Brian Cardinal,cardibr01,5400000
2006-07,2007,MEM,Stromile Swift,swiftst01,5400000
2006-07,2007,MEM,Damon Stoudamire,stoudda01,4050000
2006-07,2007,MEM,Chucky Atkins,atkinch01,3000000
2006-07,2007,MEM,Rudy Gay,gayru01,2242290
2006-07,2007,MEM,Dahntay Jones,jonesda02,1886113
2006-07,2007,MEM,Hakim Warrick,warriha01,1286280
2006-07,2007,MEM,Kyle Lowry,lowryky01,1011720
2006-07,2007,MEM,Scott Padgett,padgesc01,932015
2006-07,2007,MEM,Lawrence Roberts,roberla01,664209
2006-07,2007,MEM,Alexander Johnson,johnsal01,412718
2006-07,2007,MEM,Tarence Kinsey,kinseta01,412718
2006-07,2007,MEM,Junior Harrington,harriju01,390556
2006-07,2007,MEM,Will Conroy,conrowi01,20279
2006-07,2007,MIA,Shaquille O'Neal,onealsh01,20000000
2006-07,2007,MIA,Jason Williams,willija02,8250000
2006-07,2007,MIA,Antoine Walker,walkean02,7606820
2006-07,2007,MIA,James Posey,poseyja01,6392100
2006-07,2007,MIA,Udonis Haslem,hasleud01,5525000
2006-07,2007,MIA,Dwyane Wade,wadedw01,3841443
2006-07,2007,MIA,Michael Doleac,doleami01,2880000
2006-07,2007,MIA,Alonzo Mourning,mournal01,2500000
2006-07,2007,MIA,Dorell Wright,wrighdo01,1325160
2006-07,2007,MIA,Jason Kapono,kaponja01,1188000
2006-07,2007,MIA,Gary Payton,paytoga01,1178348
2006-07,2007,MIA,Wayne Simien,simiewa01,932760
2006-07,2007,MIA,Earl Barron,barroea01,744551
2006-07,2007,MIA,Eddie Jones,jonesed02,531694
2006-07,2007,MIA,Robert Hite,hitero01,412718
2006-07,2007,MIA,Chris Quinn,quinnch01,412718
2006-07,2007,MIA,Derek Anderson,anderde01,400000
2006-07,2007,MIA,Mike Gansey,,150000
2006-07,2007,MIA,Daniel Horton,,75000
2006-07,2007,MIA,Vincent Grier,,70000
2006-07,2007,MIL,Michael Redd,reddmi01,13260000
2006-07,2007,MIL,Bobby Simmons,simmobo01,8640000
2006-07,2007,MIL,Ruben Patterson,patteru01,6807000
2006-07,2007,MIL,Calvin Booth,boothca01,6629891
2006-07,2007,MIL,Brian Skinner,skinnbr01,5400000
2006-07,2007,MIL,Dan Gadzuric,gadzuda01,5252065
2006-07,2007,MIL,Andrew Bogut,bogutan01,4665960
2006-07,2007,MIL,Earl Boykins,boykiea01,2950000
2006-07,2007,MIL,Charlie Villanueva,villach01,2537880
2006-07,2007,MIL,Mo Williams,willima01,1920000
2006-07,2007,MIL,Julius Hodge,hodgeju01,1234800
2006-07,2007,MIL,Charlie Bell,bellch01,744551
2006-07,2007,MIL,Ha Seung-Jin,seungha01,744551
2006-07,2007,MIL,Lynn Greer,greerly01,664209
2006-07,2007,MIL,Ersan Ilyasova,ilyaser01,664209
2006-07,2007,MIL,Damir Markota,markoda01,412718
2006-07,2007,MIL,David Noel,noelda01,412718
2006-07,2007,MIL,Jared Reiner,reineja01,396905
2006-07,2007,MIL,Chris McCray,mccrach01,161061
2006-07,2007,MIN,Kevin Garnett,garneke01,21000000
2006-07,2007,MIN,Mark Blount,blounma01,7288165
2006-07,2007,MIN,Ricky Davis,davisri01,6364400
2006-07,2007,MIN,Troy Hudson,hudsotr01,5603000
2006-07,2007,MIN,Marko Jaric,jaricma01,5525000
2006-07,2007,MIN,Mike James,jamesmi01,5215000
2006-07,2007,MIN,Trenton Hassell,hassetr01,4350000
2006-07,2007,MIN,Eddie Griffin,griffed01,2700000
2006-07,2007,MIN,Randy Foye,foyera01,2448240
2006-07,2007,MIN,Mark Madsen,madsema01,2210000
2006-07,2007,MIN,Rashad McCants,mccanra01,1653720
2006-07,2007,MIN,Justin Reed,reedju01,1300000
2006-07,2007,MIN,Bracey Wright,wrighbr02,664209
2006-07,2007,MIN,Craig Smith,smithcr01,412718
2006-07,2007,MIN,Vin Baker,bakervi01,86221
2006-07,2007,NJN,Jason Kidd,kiddja01,18084000
2006-07,2007,NJN,Vince Carter,cartevi01,15101625
2006-07,2007,NJN,Richard Jefferson,jefferi01,11200000
2006-07,2007,NJN,Jason Collins,collija04,5800000
2006-07,2007,NJN,Bostjan Nachbar,nachbbo01,2500000
2006-07,2007,NJN,Clifford Robinson,robincl02,1600000
2006-07,2007,NJN,Antoine Wright,wrighan01,1570920
2006-07,2007,NJN,Eddie House,houseed01,1400000
2006-07,2007,NJN,Marcus Williams,willima03,1097880
2006-07,2007,NJN,Nenad Krstic,krstine01,1080480
2006-07,2007,NJN,Mikki Moore,mooremi01,1071225
2006-07,2007,NJN,Josh Boone,boonejo01,1053960
2006-07,2007,NJN,Bernard Robinson,robinbe01,1000000
2006-07,2007,NJN,Mile Ilic,ilicmi01,800000
2006-07,2007,NJN,Scott Padgett,padgesc01,563302
2006-07,2007,NJN,Hassan Adams,adamsha01,412718
2006-07,2007,NJN,Zoran Planinic,planizo01,150000
2006-07,2007,NOK,Peja Stojakovic,stojape01,10800000
2006-07,2007,NOK,Tyson Chandler,chandty01,9150000
2006-07,2007,NOK,Desmond Mason,masonde01,8037037
2006-07,2007,NOK,Bobby Jackson,jacksbo01,5259000
2006-07,2007,NOK,Marc Jackson,jacksma02,4875000
2006-07,2007,NOK,Chris Paul,paulch01,3380160
2006-07,2007,NOK,Rasual Butler,butlera01,3000000
2006-07,2007,NOK,David West,westda01,2051938
2006-07,2007,NOK,Hilton Armstrong,armsthi01,1767600
2006-07,2007,NOK,Cedric Simmons,simmoce01,1515480
2006-07,2007,NOK,Jannero Pargo,pargoja01,1000000
2006-07,2007,NOK,Linton Johnson,johnsli01,771331
2006-07,2007,NOK,Brandon Bass,bassbr01,664209
2006-07,2007,NOK,Devin Brown,brownde02,564518
2006-07,2007,NOK,Arvydas Macijauskas,macijar01,500000
2006-07,2007,NOK,Marcus Vinicius,vincima01,412718
2006-07,2007,NYK,Stephon Marbury,marbust01,17184375
2006-07,2007,NYK,Steve Francis,francst01,15070000
2006-07,2007,NYK,Jalen Rose,roseja01,14601500
2006-07,2007,NYK,Eddy Curry,curryed01,8171103
2006-07,2007,NYK,Quentin Richardson,richaqu01,7525500
2006-07,2007,NYK,Malik Rose,rosema01,7525397
2006-07,2007,NYK,Maurice Taylor,tayloma01,7500000
2006-07,2007,NYK,Shandon Anderson,andersh01,7244726
2006-07,2007,NYK,Jamal Crawford,crawfja01,7200000
2006-07,2007,NYK,Jerome Williams,willije01,7014400
2006-07,2007,NYK,Jerome James,jamesje01,5400000
2006-07,2007,NYK,Jared Jeffries,jeffrja01,5215000
2006-07,2007,NYK,Channing Frye,fryech01,2325000
2006-07,2007,NYK,Renaldo Balkman,balkmre01,1191240
2006-07,2007,NYK,Nate Robinson,robinna01,1185480
2006-07,2007,NYK,Kelvin Cato,catoke01,1071225
2006-07,2007,NYK,David Lee,leeda02,926040
2006-07,2007,NYK,Mardy Collins,collima01,899880
2006-07,2007,NYK,Paul Miller,,100000
2006-07,2007,ORL,Grant Hill,hillgr01,16901500
2006-07,2007,ORL,Hedo Turkoglu,turkohe01,5883600
2006-07,2007,ORL,Tony Battie,battito01,5746000
2006-07,2007,ORL,Darko Milicic,milicda01,5218622
2006-07,2007,ORL,Dwight Howard,howardw01,4806720
2006-07,2007,ORL,Carlos Arroyo,arroyca01,4100000
2006-07,2007,ORL,Pat Garrity,garripa01,3525000
2006-07,2007,ORL,Keyon Dooling,doolike01,3348000
2006-07,2007,ORL,Trevor Ariza,arizatr01,3100000
2006-07,2007,ORL,Keith Bogans,boganke01,2510000
2006-07,2007,ORL,J.J. Redick,redicjj01,1860720
2006-07,2007,ORL,Jameer Nelson,nelsoja01,1272120
2006-07,2007,ORL,Bo Outlaw,outlabo01,1178348
2006-07,2007,ORL,Mario Kasun,kasunma01,919551
2006-07,2007,ORL,Travis Diener,dienetr01,664209
2006-07,2007,ORL,James Augustine,augusja01,412718
2006-07,2007,PHI,Chris Webber,webbech01,17600000
2006-07,2007,PHI,Samuel Dalembert,dalemsa01,9464307
2006-07,2007,PHI,Andre Miller,millean02,8733333
2006-07,2007,PHI,Joe Smith,smithjo02,6807000
2006-07,2007,PHI,Aaron McKie,mckieaa01,5570874
2006-07,2007,PHI,Kyle Korver,korveky01,4018182
2006-07,2007,PHI,Kevin Ollie,ollieke01,3196050
2006-07,2007,PHI,Steven Hunter,huntest01,3024000
2006-07,2007,PHI,Willie Green,greenwi01,2800000
2006-07,2007,PHI,Andre Iguodala,iguodan01,2201640
2006-07,2007,PHI,Greg Buckner,buckngr01,1941333
2006-07,2007,PHI,Rodney Carney,carnero01,1439760
2006-07,2007,PHI,Shavlik Randolph,randosh01,1000000
2006-07,2007,PHI,Louis Williams,willilo02,664209
2006-07,2007,PHI,Bobby Jones,jonesbo02,412718
2006-07,2007,PHI,Steven Smith,smithst03,161061
2006-07,2007,PHI,Louis Amundson,amundlo01,105696
2006-07,2007,PHO,Shawn Marion,mariosh01,15070000
2006-07,2007,PHO,Amar'e Stoudemire,stoudam01,12455000
2006-07,2007,PHO,Steve Nash,nashst01,10500000
2006-07,2007,PHO,Kurt Thomas,thomaku01,7821482
2006-07,2007,PHO,Raja Bell,bellra01,4500000
2006-07,2007,PHO,Marcus Banks,banksma01,3672414
2006-07,2007,PHO,James Jones,jonesja02,2650000
2006-07,2007,PHO,Boris Diaw,diawbo01,1870501
2006-07,2007,PHO,Leandro Barbosa,barbole01,1679733
2006-07,2007,PHO,Jalen Rose,roseja01,1540000
2006-07,2007,PHO,Eric Piatkowski,piatker01,1178348
2006-07,2007,PHO,Jumaine Jones,jonesju01,998967
2006-07,2007,PHO,Sean Marks,marksse01,932015
2006-07,2007,PHO,Pat Burke,burkepa01,810000
2006-07,2007,PHO,Howard Eisley,eisleho01,162660
2006-07,2007,POR,Zach Randolph,randoza01,12000000
2006-07,2007,POR,Raef LaFrentz,lafrera01,11532037
2006-07,2007,POR,Derek Anderson,anderde01,9742500
2006-07,2007,POR,Jamaal Magloire,magloja01,8433334
2006-07,2007,POR,Darius Miles,milesda01,7750000
2006-07,2007,POR,Joel Przybilla,przybjo01,5215000
2006-07,2007,POR,LaMarcus Aldridge,aldrila01,4027320
2006-07,2007,POR,Fred Jones,jonesfr01,3100000
2006-07,2007,POR,Martell Webster,webstma02,2780160
2006-07,2007,POR,Dan Dickau,dickada01,2753218
2006-07,2007,POR,Brandon Roy,roybr01,2681880
2006-07,2007,POR,Travis Outlaw,outlatr01,1836426
2006-07,2007,POR,Jarrett Jack,jackja01,1137960
2006-07,2007,POR,Sergio Rodriguez,rodrise01,912000
2006-07,2007,POR,Ime Udoka,udokaim01,744551
2006-07,2007,POR,Stephen Graham,grahast01,259204
2006-07,2007,POR,Jeremy Richardson,richaje01,120796
2006-07,2007,SAC,Mike Bibby,bibbymi01,12500000
2006-07,2007,SAC,Brad Miller,millebr01,9625000
2006-07,2007,SAC,Metta World Peace,artesro01,7526316
2006-07,2007,SAC,Kenny Thomas,thomake01,7187500
2006-07,2007,SAC,Corliss Williamson,willico02,6500000
2006-07,2007,SAC,Shareef Abdur-Rahim,abdursh01,5400000
2006-07,2007,SAC,John Salmons,salmojo01,4400000
2006-07,2007,SAC,Vitaly Potapenko,potapvi01,3674584
2006-07,2007,SAC,Jason Hart,hartja01,1680000
2006-07,2007,SAC,Quincy Douby,doubyqu01,1240920
2006-07,2007,SAC,Francisco Garcia,garcifr01,1092600
2006-07,2007,SAC,Maurice Taylor,tayloma01,1065918
2006-07,2007,SAC,Kevin Martin,martike02,1002840
