season,player_id,player,age,g,gs,mp,per,ts_pct,usg_pct,ws,ws_48,obpm,dbpm,bpm,vorp
2008-09,herrmwa01,Walter Herrmann,29.0,59.0,0.0,630.0,11.4,0.514,17.8,1.0,0.074,0.0,-1.4,-1.4,0.1
2008-09,jonesja02,James Jones,28.0,40.0,1.0,630.0,8.4,0.52,13.0,0.9,0.065,-2.1,-0.7,-2.7,-0.1
2008-09,carroma01,Matt Carroll,28.0,55.0,10.0,616.0,5.5,0.451,16.4,-0.1,-0.008,-5.3,0.5,-4.8,-0.4
2008-09,lopezro01,Robin Lopez,20.0,60.0,7.0,614.0,11.6,0.566,14.0,1.1,0.083,-3.1,-0.3,-3.4,-0.2
2008-09,jaricma01,Marko JariÄ,30.0,53.0,0.0,605.0,7.3,0.417,16.4,-0.4,-0.03,-4.3,0.0,-4.3,-0.4
2008-09,douglch01,Chris Douglas-Roberts,22.0,44.0,3.0,585.0,12.2,0.531,18.7,0.6,0.046,-1.3,-1.2,-2.5,-0.1
2008-09,allenma01,Malik Allen,30.0,49.0,3.0,579.0,7.3,0.435,15.4,0.3,0.024,-4.2,-0.2,-4.5,-0.4
2008-09,ratlith01,Theo Ratliff,35.0,46.0,0.0,579.0,11.2,0.56,7.4,1.4,0.115,-2.5,2.1,-0.4,0.2
2008-09,koufoko01,Kosta Koufos,19.0,48.0,7.0,565.0,15.2,0.54,18.5,1.3,0.112,-1.3,-0.1,-1.4,0.1
2008-09,lawac01,Acie Law,24.0,55.0,1.0,560.0,10.6,0.49,16.3,0.7,0.062,-2.2,-0.6,-2.9,-0.1
2008-09,petrojo01,Johan Petro,23.0,49.0,22.0,559.0,8.1,0.429,17.2,0.2,0.018,-5.9,0.5,-5.4,-0.5
2008-09,luety01,Tyronn Lue,31.0,44.0,0.0,521.0,10.3,0.537,16.8,0.8,0.078,-0.9,-0.1,-0.9,0.1
2008-09,petermo01,Morris Peterson,31.0,43.0,9.0,515.0,10.7,0.499,19.3,0.6,0.058,-1.5,-0.6,-2.1,0.0
2008-09,willish02,Shelden Williams,25.0,45.0,0.0,512.0,13.7,0.503,19.2,0.5,0.048,-2.8,-0.8,-3.5,-0.2
2008-09,scalabr01,Brian Scalabrine,30.0,39.0,8.0,504.0,7.4,0.558,12.4,1.1,0.105,-2.5,1.1,-1.5,0.1
2008-09,headlu01,Luther Head,26.0,32.0,4.0,498.0,9.9,0.482,16.8,0.6,0.058,-2.4,0.4,-2.0,0.0
2008-09,dunlemi02,Mike Dunleavy,28.0,18.0,14.0,495.0,14.4,0.52,26.3,0.5,0.048,0.5,-1.4,-1.0,0.1
2008-09,brownsh01,Shannon Brown,23.0,48.0,0.0,477.0,12.9,0.554,21.4,0.7,0.067,-1.0,0.9,-0.2,0.2
2008-09,howarju01,Juwan Howard,35.0,42.0,2.0,472.0,10.9,0.534,18.8,0.7,0.067,-3.2,-0.4,-3.6,-0.2
2008-09,rosema01,Malik Rose,34.0,38.0,0.0,470.0,5.3,0.424,17.7,-0.4,-0.039,-7.0,-0.2,-7.1,-0.6
2008-09,holliry01,Ryan Hollins,24.0,45.0,3.0,444.0,12.9,0.569,15.7,1.0,0.11,-3.4,0.7,-2.7,-0.1
2008-09,kurzro01,Rob Kurz,23.0,40.0,5.0,442.0,11.8,0.513,16.3,0.7,0.074,-1.9,-0.8,-2.7,-0.1
2008-09,jacksda01,Darnell Jackson,23.0,51.0,2.0,430.0,7.2,0.483,12.7,0.8,0.094,-5.4,0.2,-5.2,-0.4
2008-09,collija04,Jason Collins,30.0,31.0,22.0,422.0,3.3,0.346,10.1,-0.2,-0.018,-6.9,-0.2,-7.2,-0.6
2008-09,marbust01,Stephon Marbury,31.0,23.0,4.0,414.0,4.4,0.377,17.3,-0.3,-0.038,-5.0,-1.1,-6.1,-0.4
2008-09,gallida01,Danilo Gallinari,20.0,28.0,2.0,412.0,13.4,0.621,16.0,1.0,0.119,0.5,0.1,0.6,0.3
2008-09,atkinch01,Chucky Atkins,34.0,33.0,0.0,412.0,6.2,0.408,15.4,-0.2,-0.018,-4.0,-1.3,-5.3,-0.3
2008-09,greenge01,Gerald Green,23.0,38.0,12.0,376.0,11.4,0.513,27.7,0.0,-0.002,-3.2,-1.6,-4.7,-0.3
2008-09,elyme01,Melvin Ely,30.0,31.0,4.0,373.0,6.0,0.438,17.3,-0.1,-0.008,-5.9,-1.4,-7.3,-0.5
2008-09,pruitga01,Gabe Pruitt,22.0,47.0,0.0,366.0,7.6,0.422,16.5,0.4,0.047,-3.6,1.4,-2.2,0.0
2008-09,willise01,Sean Williams,22.0,33.0,0.0,366.0,8.8,0.465,13.6,0.3,0.036,-5.4,0.5,-4.8,-0.3
2008-09,moblecu01,Cuttino Mobley,33.0,11.0,11.0,365.0,10.3,0.491,21.5,-0.1,-0.017,-2.8,-1.0,-3.9,-0.2
2008-09,hartja01,Jason Hart,30.0,39.0,2.0,348.0,6.5,0.375,16.5,-0.3,-0.048,-5.7,0.0,-5.7,-0.3
2008-09,swiftro01,Robert Swift,23.0,26.0,10.0,343.0,11.5,0.551,11.1,0.7,0.104,-3.3,0.9,-2.5,0.0
2008-09,mohamna01,Nazr Mohammed,31.0,39.0,1.0,341.0,7.7,0.438,19.6,0.0,0.004,-6.7,-0.4,-7.1,-0.4
2008-09,davispa01,Paul Davis,24.0,27.0,1.0,320.0,10.7,0.474,17.9,0.2,0.037,-3.7,-0.7,-4.4,-0.2
2008-09,najered01,Eduardo NÃ¡jera,32.0,27.0,0.0,319.0,7.7,0.472,14.9,0.1,0.01,-4.5,0.2,-4.3,-0.2
2008-09,breweco01,Corey Brewer,22.0,15.0,8.0,307.0,11.2,0.473,16.3,0.3,0.052,-2.7,1.2,-1.5,0.0
2008-09,thomaet01,Etan Thomas,30.0,26.0,7.0,306.0,10.1,0.525,14.0,0.1,0.018,-4.2,-0.7,-4.9,-0.2
2008-09,singlse01,Sean Singletary,23.0,37.0,2.0,303.0,6.7,0.478,17.8,0.0,0.006,-5.1,0.0,-5.1,-0.2
2008-09,mayse01,Sean May,24.0,24.0,12.0,301.0,6.2,0.435,20.8,-0.3,-0.045,-6.0,-1.4,-7.4,-0.4
2008-09,doubyqu01,Quincy Douby,24.0,27.0,0.0,300.0,10.2,0.486,19.8,0.0,0.008,-1.4,-2.2,-3.5,-0.1
2008-09,milesda01,Darius Miles,27.0,34.0,0.0,298.0,16.1,0.533,21.0,0.5,0.077,-0.7,1.6,0.9,0.2
2008-09,vaughja01,Jacque Vaughn,33.0,30.0,0.0,292.0,7.6,0.392,16.2,0.1,0.02,-5.0,-0.9,-5.9,-0.3
2008-09,mensapo01,Pops Mensah-Bonsu,25.0,22.0,0.0,283.0,14.5,0.447,23.4,0.3,0.058,-3.2,-2.4,-5.5,-0.3
2008-09,tuckeal02,Alando Tucker,24.0,30.0,1.0,282.0,13.0,0.509,23.3,0.2,0.039,-0.6,-3.5,-4.2,-0.2
2008-09,mcrobjo01,Josh McRoberts,21.0,33.0,0.0,279.0,12.5,0.451,15.7,0.4,0.073,-3.5,1.1,-2.3,0.0
2008-09,kinseta01,Tarence Kinsey,24.0,50.0,3.0,277.0,11.0,0.595,18.3,0.6,0.105,-3.8,0.6,-3.2,-0.1
2008-09,pecheol01,Oleksiy Pecherov,23.0,32.0,0.0,277.0,14.5,0.51,20.3,0.5,0.08,0.0,-4.2,-4.2,-0.2
2008-09,roberan02,Anthony Roberson,25.0,29.0,0.0,276.0,11.4,0.487,20.6,0.2,0.041,-0.8,-0.6,-1.4,0.0
2008-09,westma02,Mario West,24.0,53.0,3.0,269.0,10.0,0.456,10.5,0.4,0.08,-2.9,2.6,-0.3,0.1
2008-09,martica01,Cartier Martin,24.0,33.0,1.0,266.0,9.2,0.489,17.2,0.4,0.07,-3.2,0.3,-2.8,-0.1
2008-09,hunteli01,Lindsey Hunter,38.0,28.0,0.0,266.0,7.9,0.433,17.3,0.0,-0.003,-3.5,1.2,-2.3,0.0
2008-09,humphkr01,Kris Humphries,23.0,29.0,0.0,265.0,16.3,0.513,20.7,0.7,0.125,-0.9,-0.7,-1.7,0.0
2008-09,brownde03,Dee Brown,24.0,19.0,11.0,261.0,6.6,0.449,11.8,-0.1,-0.018,-4.8,-0.3,-5.1,-0.2
2008-09,almonmo01,Morris Almond,23.0,25.0,1.0,255.0,7.3,0.498,19.1,0.1,0.01,-4.5,-1.8,-6.3,-0.3
2008-09,obryapa01,Patrick O'Bryant,22.0,39.0,3.0,255.0,11.8,0.544,20.9,0.3,0.056,-6.4,2.1,-4.4,-0.2
2008-09,voskuja01,Jake Voskuhl,31.0,38.0,1.0,240.0,0.4,0.342,13.1,-0.3,-0.064,-10.0,-0.9,-10.9,-0.5
2008-09,livinsh01,Shaun Livingston,23.0,12.0,1.0,231.0,12.1,0.551,14.2,0.4,0.074,-2.8,0.3,-2.5,0.0
2008-09,bowenry01,Ryan Bowen,33.0,21.0,3.0,219.0,10.8,0.585,9.9,0.6,0.125,-3.7,3.0,-0.7,0.1
2008-09,bastoma01,Maceo Baston,33.0,27.0,0.0,217.0,12.3,0.579,14.0,0.5,0.105,-3.4,0.2,-3.2,-0.1
2008-09,walkebi01,Henry Walker,21.0,29.0,0.0,216.0,10.9,0.646,18.6,0.5,0.117,-5.1,0.6,-4.5,-0.1
2008-09,dioguik01,Ike Diogu,25.0,29.0,1.0,215.0,20.3,0.611,23.2,0.7,0.158,1.6,-2.6,-1.1,0.1
2008-09,tollian01,Anthony Tolliver,23.0,19.0,0.0,208.0,7.6,0.375,17.8,0.0,0.01,-3.6,-0.3,-3.9,-0.1
2008-09,blounma01,Mark Blount,33.0,20.0,0.0,207.0,8.7,0.472,22.2,-0.1,-0.024,-3.5,-2.3,-5.8,-0.2
2008-09,banksma01,Marcus Banks,27.0,22.0,0.0,206.0,7.8,0.431,17.9,0.0,-0.008,-5.4,1.3,-4.1,-0.1
2008-09,collija03,Jarron Collins,30.0,26.0,3.0,201.0,5.8,0.502,10.9,0.2,0.047,-4.5,-1.6,-6.1,-0.2
2008-09,rushka01,Kareem Rush,28.0,25.0,1.0,199.0,6.3,0.452,16.0,0.0,-0.003,-3.5,-0.4,-3.9,-0.1
2008-09,ackeral01,Alex Acker,26.0,25.0,0.0,199.0,10.4,0.448,20.1,0.0,-0.011,-1.8,-1.7,-3.6,-0.1
2008-09,marshdo01,Donyell Marshall,35.0,25.0,0.0,189.0,18.9,0.621,19.7,0.8,0.201,5.5,1.0,6.5,0.4
2008-09,swiftst01,Stromile Swift,29.0,19.0,0.0,185.0,6.8,0.46,20.3,-0.1,-0.033,-7.9,-1.7,-9.5,-0.4
2008-09,ajincal01,Alexis AjinÃ§a,20.0,31.0,4.0,182.0,7.0,0.43,24.2,-0.1,-0.018,-7.6,0.1,-7.5,-0.3
2008-09,mbengdj01,D.J. Mbenga,28.0,23.0,0.0,181.0,13.9,0.504,17.8,0.3,0.091,-5.0,4.4,-0.6,0.1
2008-09,haywobr01,Brendan Haywood,29.0,6.0,5.0,175.0,14.9,0.49,17.7,0.2,0.041,-2.1,0.1,-2.0,0.0
2008-09,nelsode01,DeMarcus Nelson,23.0,13.0,5.0,171.0,6.5,0.44,18.8,-0.3,-0.071,-6.1,0.6,-5.5,-0.2
2008-09,cookbr01,Brian Cook,28.0,30.0,0.0,171.0,7.6,0.47,24.8,0.0,-0.001,-5.2,-1.0,-6.2,-0.2
2008-09,willish03,Shawne Williams,22.0,15.0,0.0,170.0,7.5,0.345,17.8,0.0,-0.012,-5.1,-1.4,-6.5,-0.2
2008-09,stackje01,Jerry Stackhouse,34.0,10.0,1.0,162.0,3.4,0.333,20.4,-0.4,-0.11,-5.6,-1.9,-7.5,-0.2
2008-09,fesenky01,Kyrylo Fesenko,22.0,21.0,1.0,156.0,13.0,0.542,15.6,0.3,0.095,-4.9,1.8,-3.1,-0.1
2008-09,hairsma01,Malik Hairston,21.0,15.0,0.0,155.0,12.0,0.48,20.0,0.1,0.045,-3.7,1.8,-2.0,0.0
2008-09,whitedj01,D.J. White,22.0,7.0,0.0,130.0,19.8,0.556,20.0,0.4,0.157,0.7,-0.3,0.4,0.1
2008-09,wrighlo02,Lorenzen Wright,33.0,17.0,2.0,125.0,4.0,0.377,14.9,-0.1,-0.022,-7.3,0.7,-6.7,-0.1
2008-09,haddaha01,Hamed Haddadi,23.0,19.0,0.0,120.0,19.7,0.543,20.7,0.4,0.142,-1.0,1.3,0.3,0.1
2008-09,madsema01,Mark Madsen,33.0,19.0,1.0,116.0,-0.1,0.19,7.3,-0.1,-0.061,-7.6,-2.4,-10.0,-0.2
2008-09,davidje01,Jermareo Davidson,24.0,14.0,0.0,111.0,12.3,0.494,18.3,0.1,0.036,-3.0,-2.2,-5.2,-0.1
2008-09,jonesda01,Damon Jones,32.0,18.0,0.0,108.0,6.2,0.485,16.6,0.0,-0.007,-2.4,-1.6,-4.0,-0.1
2008-09,mihmch01,Chris Mihm,29.0,18.0,0.0,105.0,10.0,0.418,22.2,0.1,0.026,-6.4,0.2,-6.2,-0.1
2008-09,croshau01,Austin Croshere,33.0,14.0,0.0,100.0,14.2,0.452,23.0,0.1,0.052,0.9,-1.1,-0.2,0.0
2008-09,gardnth01,Thomas Gardner,23.0,16.0,0.0,98.0,1.5,0.318,19.5,-0.2,-0.12,-7.3,-1.2,-8.5,-0.2
2008-09,agerma01,Maurice Ager,24.0,20.0,0.0,97.0,2.2,0.365,24.4,-0.3,-0.133,-7.9,-2.8,-10.7,-0.2
2008-09,mutomdi01,Dikembe Mutombo,42.0,9.0,2.0,96.0,10.8,0.472,11.1,0.2,0.088,-4.1,1.1,-3.0,0.0
2008-09,richaje01,Jeremy Richardson,24.0,12.0,0.0,93.0,2.8,0.358,27.1,-0.2,-0.107,-6.7,-3.5,-10.3,-0.2
2008-09,hunteot01,Othello Hunter,22.0,16.0,0.0,92.0,12.1,0.495,12.3,0.2,0.092,-2.4,0.3,-2.1,0.0
2008-09,morrira01,Randolph Morris,23.0,23.0,0.0,89.0,1.8,0.48,13.6,0.0,-0.013,-10.6,0.1,-10.5,-0.2
2008-09,jeffedo01,Dontell Jefferson,25.0,6.0,0.0,84.0,12.7,0.559,18.0,0.2,0.089,-2.2,2.2,-0.1,0.0
2008-09,simmoce01,Cedric Simmons,23.0,18.0,0.0,84.0,10.8,0.453,18.1,0.0,0.022,-2.4,-1.8,-4.1,0.0
2008-09,sambch01,Cheikh Samb,24.0,18.0,0.0,83.0,5.3,0.214,20.6,-0.2,-0.144,-8.8,-2.9,-11.7,-0.2
2008-09,wrighdo01,Dorell Wright,23.0,6.0,0.0,73.0,3.7,0.398,18.4,-0.1,-0.086,-9.5,-0.8,-10.3,-0.1
2008-09,arenagi01,Gilbert Arenas,27.0,2.0,2.0,63.0,18.9,0.433,22.4,0.2,0.115,3.0,-2.2,0.8,0.0
2008-09,thomake01,Kenny Thomas,31.0,8.0,0.0,62.0,8.8,0.375,6.5,0.1,0.056,-4.4,2.4,-1.9,0.0
2008-09,foylead01,Adonal Foyle,33.0,10.0,0.0,62.0,19.7,0.623,12.4,0.3,0.212,0.8,3.2,4.0,0.1
2008-09,boothca01,Calvin Booth,32.0,8.0,0.0,56.0,11.4,0.592,11.6,0.1,0.106,-2.7,-2.2,-4.8,0.0
2008-09,weemsso01,Sonny Weems,22.0,12.0,0.0,55.0,-3.9,0.333,27.9,-0.3,-0.255,-13.9,-5.0,-18.9,-0.2
2008-09,johnsli01,Linton Johnson,28.0,10.0,0.0,55.0,3.4,0.409,10.5,0.0,-0.004,-5.8,-1.9,-7.7,-0.1
2008-09,willima03,Marcus Williams,23.0,9.0,0.0,54.0,3.7,0.305,18.7,-0.1,-0.127,-5.1,-3.1,-8.2,-0.1
2008-09,farmede01,Desmon Farmer,27.0,3.0,0.0,54.0,0.4,0.437,16.9,-0.1,-0.071,-8.1,-1.8,-9.9,-0.1
2008-09,adamsha01,Hassan Adams,24.0,12.0,0.0,52.0,0.4,0.352,17.4,-0.2,-0.144,-7.5,-1.9,-9.4,-0.1
2008-09,jonesdw02,Dwayne Jones,25.0,6.0,0.0,52.0,8.0,0.622,12.4,0.1,0.051,-3.9,-1.8,-5.7,0.0
2008-09,gilled01,Eddie Gill,30.0,6.0,0.0,43.0,15.5,0.778,14.6,0.1,0.155,-1.7,3.0,1.3,0.0
2008-09,brownan01,Andre Brown,27.0,4.0,0.0,41.0,-1.5,0.254,14.8,-0.1,-0.122,-11.2,-2.9,-14.2,-0.1
2008-09,randosh01,Shavlik Randolph,25.0,10.0,0.0,37.0,19.4,0.61,26.4,0.0,0.041,-0.1,-3.6,-3.8,0.0
2008-09,ruffimi01,Michael Ruffin,32.0,11.0,0.0,35.0,10.3,0.381,13.3,0.1,0.08,-4.9,1.9,-3.0,0.0
2008-09,senesa01,Mouhamed Sene,22.0,6.0,0.0,29.0,32.9,0.746,26.5,0.2,0.274,5.5,3.1,8.5,0.1
2008-09,yuesu01,Sun Yue,23.0,10.0,0.0,28.0,-8.6,0.273,22.0,-0.1,-0.226,-17.2,-2.3,-19.4,-0.1
2008-09,crawfjo01,Joe Crawford,22.0,2.0,0.0,23.0,10.8,0.414,20.6,0.0,0.037,-2.5,-0.2,-2.7,0.0
2008-09,willija04,Jawad Williams,25.0,10.0,0.0,20.0,14.1,0.5,30.7,0.0,0.045,-1.1,-2.5,-3.5,0.0
2008-09,sharpwa01,Walter Sharpe,22.0,8.0,0.0,20.0,4.8,0.337,28.3,-0.1,-0.131,-9.1,-1.1,-10.1,0.0
2008-09,jawaina01,Nathan Jawai,22.0,6.0,0.0,19.0,-7.6,0.25,14.6,-0.1,-0.233,-13.5,-4.7,-18.3,-0.1
2008-09,ahearbl01,Blake Ahearn,24.0,3.0,0.0,19.0,12.9,0.581,20.1,0.1,0.149,-2.2,1.4,-0.9,0.0
2008-09,claxtsp01,Speedy Claxton,30.0,2.0,0.0,15.0,5.7,0.317,24.6,0.0,-0.083,-5.1,-3.9,-9.0,0.0
2008-09,johnstr01,Trey Johnson,24.0,4.0,0.0,14.0,-9.3,0.296,26.2,-0.1,-0.205,-18.6,-4.6,-23.2,-0.1
2008-09,nichode01,Demetris Nichols,24.0,4.0,0.0,14.0,8.8,0.354,31.0,0.0,-0.108,-3.0,-1.8,-4.8,0.0
2008-09,simsco01,Courtney Sims,25.0,2.0,0.0,13.0,12.8,0.5,23.5,0.0,-0.013,-1.6,-5.5,-7.0,0.0
2008-09,curryed01,Eddy Curry,26.0,3.0,0.0,12.0,2.8,0.753,19.3,0.0,-0.064,-13.2,0.8,-12.4,0.0
2008-09,whiteja02,James White,26.0,4.0,0.0,11.0,14.6,0.7,33.8,0.0,-0.066,-3.0,5.4,2.4,0.0
2008-09,jamesje01,Jerome James,33.0,2.0,0.0,10.0,12.5,0.375,39.2,0.0,-0.162,-8.9,1.1,-7.8,0.0
2008-09,giddejr01,J.R. Giddens,23.0,6.0,0.0,8.0,26.0,0.667,23.3,0.0,0.201,2.9,4.2,7.2,0.0
2008-09,dorsejo01,Joey Dorsey,25.0,3.0,0.0,6.0,16.1,0.5,15.5,0.0,0.156,0.1,0.2,0.3,0.0
2008-09,webstma02,Martell Webster,22.0,1.0,0.0,5.0,-8.4,0.0,9.4,0.0,-0.204,-9.4,-4.8,-14.2,0.0
2008-09,willima04,Marcus Williams,22.0,2.0,0.0,3.0,53.0,1.0,32.3,0.0,0.517,15.9,6.8,22.7,0.0
2008-09,hillst01,Steven Hill,23.0,1.0,0.0,2.0,88.3,1.0,22.1,0.0,0.873,30.1,-0.9,29.2,0.0
2009-10,duranke01,Kevin Durant,21.0,82.0,82.0,3239.0,26.2,0.607,32.0,16.1,0.238,6.3,0.8,7.1,7.5
2009-10,iguodan01,Andre Iguodala,26.0,82.0,82.0,3193.0,17.8,0.535,21.8,6.7,0.101,2.0,0.4,2.4,3.5
2009-10,gayru01,Rudy Gay,23.0,80.0,80.0,3175.0,16.2,0.535,22.5,6.4,0.096,0.8,-0.3,0.5,2.0
2009-10,jacksst02,Stephen Jackson,31.0,81.0,81.0,3129.0,15.6,0.518,27.5,5.0,0.077,0.3,0.1,0.4,1.9
2009-10,wallage01,Gerald Wallace,27.0,76.0,76.0,3119.0,18.3,0.586,20.3,11.5,0.177,1.0,1.7,2.7,3.7
2009-10,mayooj01,O.J. Mayo,22.0,82.0,82.0,3113.0,14.6,0.551,20.7,5.6,0.087,0.8,-0.8,0.0,1.6
2009-10,randoza01,Zach Randolph,28.0,81.0,81.0,3051.0,21.2,0.546,24.6,9.7,0.153,2.7,-1.4,1.3,2.5
2009-10,greenje02,Jeff Green,23.0,82.0,82.0,3043.0,13.8,0.53,19.2,6.6,0.105,-0.4,0.6,0.2,1.7
2009-10,nowitdi01,Dirk Nowitzki,31.0,81.0,80.0,3039.0,22.9,0.578,28.8,12.3,0.194,3.7,0.5,4.2,4.7
2009-10,lopezbr01,Brook Lopez,21.0,82.0,82.0,3027.0,20.1,0.57,23.6,7.9,0.125,1.6,-0.5,1.2,2.5
2009-10,leeda02,David Lee,26.0,81.0,81.0,3019.0,22.2,0.584,23.8,10.3,0.163,2.6,0.0,2.5,3.5
2009-10,jamesle01,LeBron James,25.0,76.0,76.0,2966.0,31.1,0.604,33.5,18.5,0.299,9.1,2.8,11.8,10.3
2009-10,rondora01,Rajon Rondo,23.0,81.0,81.0,2963.0,19.1,0.54,20.2,9.6,0.156,2.2,1.4,3.6,4.2
2009-10,westda01,David West,29.0,81.0,81.0,2949.0,18.9,0.56,24.0,7.5,0.122,1.2,-0.3,0.8,2.1
2009-10,aldrila01,LaMarcus Aldridge,24.0,78.0,78.0,2922.0,18.2,0.535,22.9,8.8,0.145,1.4,-0.2,1.2,2.3
2009-10,brookaa01,Aaron Brooks,25.0,82.0,82.0,2919.0,16.0,0.549,25.7,5.5,0.091,2.3,-1.6,0.7,1.9
2009-10,diawbo01,Boris Diaw,27.0,82.0,82.0,2906.0,12.8,0.552,16.2,6.2,0.103,-0.1,0.9,0.8,2.0
2009-10,curryst01,Stephen Curry,21.0,80.0,77.0,2896.0,16.3,0.568,21.8,4.7,0.077,1.1,-0.5,0.7,2.0
2009-10,johnsjo02,Joe Johnson,28.0,76.0,76.0,2886.0,19.3,0.538,26.3,8.4,0.14,3.4,-0.7,2.7,3.4
2009-10,kiddja01,Jason Kidd,36.0,80.0,80.0,2881.0,17.2,0.577,14.5,8.9,0.148,2.5,1.7,4.2,4.5
2009-10,smithjo03,Josh Smith,24.0,81.0,81.0,2871.0,21.0,0.536,22.2,9.3,0.155,2.4,2.7,5.1,5.1
2009-10,rosede01,Derrick Rose,21.0,78.0,78.0,2871.0,18.6,0.532,27.2,6.0,0.1,2.6,-0.9,1.7,2.7
2009-10,horfoal01,Al Horford,23.0,81.0,81.0,2845.0,19.4,0.594,17.6,10.9,0.183,1.8,0.5,2.3,3.1
2009-10,howardw01,Dwight Howard,24.0,82.0,82.0,2843.0,24.0,0.63,23.9,13.2,0.223,1.6,2.8,4.4,4.6
2009-10,stoudam01,Amar'e Stoudemire,27.0,82.0,82.0,2838.0,22.6,0.615,27.3,10.7,0.181,2.1,-1.1,1.0,2.2
2009-10,bryanko01,Kobe Bryant,31.0,73.0,73.0,2835.0,21.9,0.545,32.3,9.4,0.16,3.9,0.2,4.1,4.4
2009-10,salmojo01,John Salmons,30.0,81.0,56.0,2824.0,14.7,0.553,19.9,7.1,0.121,0.4,1.2,1.6,2.5
2009-10,allenra02,Ray Allen,34.0,80.0,80.0,2819.0,15.2,0.601,20.2,7.9,0.135,1.5,-0.3,1.2,2.3
2009-10,westbru01,Russell Westbrook,21.0,82.0,82.0,2813.0,17.8,0.491,25.7,6.1,0.105,1.7,-0.5,1.2,2.3
2009-10,willide01,Deron Williams,25.0,76.0,76.0,2802.0,20.6,0.574,23.8,10.3,0.177,4.2,-0.4,3.8,4.1
2009-10,bargnan01,Andrea Bargnani,24.0,80.0,80.0,2799.0,15.5,0.552,22.3,4.2,0.072,0.9,-1.7,-0.8,0.9
2009-10,wadedw01,Dwyane Wade,28.0,77.0,77.0,2792.0,28.0,0.562,34.9,13.0,0.224,7.1,2.1,9.2,7.9
2009-10,butleca01,Caron Butler,29.0,74.0,74.0,2783.0,13.7,0.507,22.1,3.5,0.061,-1.3,0.0,-1.3,0.5
2009-10,hilarne01,NenÃª,27.0,82.0,82.0,2755.0,18.9,0.631,16.5,10.8,0.188,1.6,1.6,3.2,3.6
2009-10,gallida01,Danilo Gallinari,21.0,81.0,74.0,2747.0,14.8,0.575,19.3,5.6,0.098,1.2,-0.7,0.5,1.7
2009-10,butlera01,Rasual Butler,30.0,82.0,64.0,2702.0,10.7,0.524,17.0,2.7,0.048,-0.8,-1.1,-1.9,0.1
2009-10,evansty01,Tyreke Evans,20.0,72.0,72.0,2677.0,18.2,0.529,26.2,5.4,0.097,1.3,0.0,1.3,2.2
2009-10,boozeca01,Carlos Boozer,28.0,78.0,78.0,2673.0,21.3,0.599,24.8,9.9,0.178,2.4,1.1,3.4,3.7
2009-10,jennibr01,Brandon Jennings,20.0,82.0,82.0,2671.0,14.5,0.475,26.1,4.2,0.075,0.5,0.2,0.7,1.8
2009-10,scolalu01,Luis Scola,29.0,82.0,82.0,2671.0,17.2,0.55,22.7,6.3,0.114,0.0,-0.3,-0.3,1.1
2009-10,nashst01,Steve Nash,35.0,81.0,81.0,2660.0,21.6,0.615,22.9,9.9,0.178,6.1,-1.8,4.3,4.2
2009-10,denglu01,Luol Deng,24.0,70.0,69.0,2651.0,16.1,0.531,21.9,5.9,0.106,0.7,0.3,1.0,2.0
2009-10,ellismo01,Monta Ellis,24.0,64.0,64.0,2647.0,16.7,0.517,29.5,1.3,0.023,0.1,-1.5,-1.4,0.4
2009-10,feltora01,Raymond Felton,25.0,80.0,80.0,2643.0,15.2,0.525,19.2,6.5,0.118,0.1,1.5,1.6,2.3
2009-10,anthoca01,Carmelo Anthony,25.0,69.0,69.0,2634.0,22.2,0.548,33.4,7.9,0.145,3.5,-1.2,2.3,2.9
2009-10,arizatr01,Trevor Ariza,24.0,72.0,71.0,2629.0,13.3,0.488,21.2,3.2,0.058,-0.4,0.9,0.5,1.7
2009-10,kamanch01,Chris Kaman,27.0,76.0,76.0,2608.0,16.5,0.527,27.1,2.4,0.044,-1.4,-1.1,-2.5,-0.3
2009-10,artesro01,Metta World Peace,30.0,77.0,77.0,2605.0,12.1,0.514,16.2,5.3,0.098,-0.6,1.1,0.5,1.6
2009-10,odomla01,Lamar Odom,30.0,82.0,38.0,2585.0,15.9,0.533,17.0,7.7,0.143,0.7,1.8,2.5,2.9
2009-10,conlemi01,Mike Conley,22.0,80.0,80.0,2569.0,13.9,0.526,18.4,4.0,0.074,0.0,-0.6,-0.6,0.9
2009-10,terryja01,Jason Terry,32.0,77.0,12.0,2540.0,16.5,0.552,23.0,6.5,0.123,1.6,-0.1,1.5,2.2
2009-10,boshch01,Chris Bosh,25.0,70.0,70.0,2526.0,25.0,0.592,28.7,9.6,0.182,4.8,-1.2,3.6,3.6
2009-10,davisba01,Baron Davis,30.0,75.0,73.0,2523.0,17.4,0.501,24.3,4.5,0.086,1.5,0.0,1.5,2.2
2009-10,jefferi01,Richard Jefferson,29.0,81.0,70.0,2520.0,13.1,0.551,18.3,6.0,0.113,-0.5,0.3,-0.2,1.2
2009-10,millean02,Andre Miller,33.0,82.0,66.0,2500.0,18.1,0.53,23.8,7.0,0.134,1.8,0.0,1.8,2.4
2009-10,stuckro01,Rodney Stuckey,23.0,73.0,67.0,2499.0,15.6,0.479,26.4,2.7,0.052,0.0,-0.4,-0.4,1.0
2009-10,rushbr01,Brandon Rush,24.0,82.0,64.0,2491.0,9.6,0.522,14.8,2.5,0.047,-1.5,0.1,-1.3,0.4
